EpisodesSoFar,TimeElapsed,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,entropy,EpThisIter,EpTrueRewMean,EpLenMean,EpRewMean,entloss,optimgain
473,854.4950451850891,0.08534421,0.008763883,0.09237271547317505,206315,7.7028937,1,1117.256380131173,856.675,274.37656,0.0,0.08534421
474,858.6983540058136,0.08637695,0.009254356,-0.038802504539489746,207315,7.6973844,1,1124.2992506725602,856.675,272.33157,0.0,0.08637695
475,862.9101955890656,0.08875226,0.008168837,0.0835961103439331,208315,7.699708,1,1139.895100889446,869.475,274.19424,0.0,0.08875226
476,867.1250729560852,0.0861971,0.008557132,-0.06648540496826172,209315,7.692501,1,1134.7638684304734,869.475,271.11542,0.0,0.0861971
478,871.3337252140045,0.08955026,0.009652127,0.7138614356517792,210144,7.6957965,2,1087.1311179401885,840.6,258.1369,0.0,0.08955026
479,875.5444328784943,0.091908365,0.00916081,0.0039057135581970215,211144,7.673099,1,1089.8958686046096,840.6,255.76224,0.0,0.091908365
480,879.7494854927063,0.11021419,0.008891489,-0.1213454008102417,212144,7.674259,1,1080.6581917394938,840.6,252.5649,0.0,0.11021419
481,883.9668591022491,0.097852945,0.00924262,0.07753413915634155,213144,7.661068,1,1075.4965429681329,840.6,250.1099,0.0,0.097852945
482,888.1847178936005,0.09103919,0.008162921,0.3556235432624817,214144,7.6495967,1,1076.3562313915197,840.6,248.25854,0.0,0.09103919
484,892.3952395915985,0.1098222,0.0092878435,0.7838908284902573,215306,7.6598473,2,1057.4037917504124,819.65,238.96997,0.0,0.1098222
485,896.5984311103821,0.10134792,0.00885725,-0.21354377269744873,216306,7.6201625,1,1061.0796554851343,819.65,237.41655,0.0,0.10134792
486,900.8133821487427,0.11047885,0.009081449,-0.2510169744491577,217306,7.6149325,1,1075.1557556700488,823.275,237.21687,0.0,0.11047885
487,905.0175311565399,0.088005394,0.010398801,-0.16906893253326416,218306,7.6112094,1,1081.5367895600382,823.275,236.5341,0.0,0.088005394
488,909.2350106239319,0.09112078,0.00877823,0.20230251550674438,219306,7.5994253,1,1069.2646988683523,823.275,234.88077,0.0,0.09112078
489,913.4447803497314,0.109288245,0.009922738,0.21752160787582397,219979,7.604858,1,1060.146061009646,815.1,231.50212,0.0,0.109288245
491,917.6515209674835,0.10056247,0.008809101,0.8514774888753891,221165,7.6072264,2,1067.552146785062,823.175,232.4165,0.0,0.10056247
492,921.8714513778687,0.09433589,0.008474974,-0.055887460708618164,222165,7.5842743,1,1074.0122117032051,823.175,231.25581,0.0,0.09433589
494,926.0868220329285,0.12261425,0.008472807,0.8689906150102615,223402,7.6027675,2,1061.2884061631298,807.9,225.74911,0.0,0.12261425
495,930.302074432373,0.094361395,0.009899965,-0.16907429695129395,224402,7.609982,1,1068.725636767926,814.675,226.18301,0.0,0.094361395
496,934.5140540599823,0.09158076,0.009083492,0.042457640171051025,225402,7.599366,1,1091.109775987824,827.025,228.91484,0.0,0.09158076
497,938.7275562286377,0.09411562,0.00803888,0.8363818377256393,225741,7.5895844,1,1078.3444884468631,810.5,224.82022,0.0,0.09411562
499,942.9426987171173,0.13380021,0.008696502,0.9317443370819092,226516,7.5958867,2,1069.8413163745759,797.475,221.99422,0.0,0.13380021
501,947.1507701873779,0.09242448,0.009145772,0.5659115016460419,227772,7.599475,2,1051.0235600750318,778.875,215.6468,0.0,0.09242448
502,951.3654198646545,0.06847816,0.00931613,-0.058266520500183105,228772,7.621273,1,1040.5420323061026,778.875,214.22012,0.0,0.06847816
503,955.5464909076691,0.09136338,0.010058107,0.14217907190322876,229772,7.6256557,1,1070.079434796796,791.825,217.36295,0.0,0.09136338
506,959.7285618782043,0.087369666,0.009148185,0.7368248999118805,231198,7.6550283,3,1025.1195819843185,753.675,205.55684,0.0,0.087369666
508,963.9041526317596,0.08791422,0.007887546,0.4890696406364441,232658,7.656753,2,1041.6428820224023,757.6,205.70341,0.0,0.08791422
510,968.0748045444489,0.0957116,0.009202982,0.7582727521657944,234103,7.66658,2,1031.8181902540925,743.725,202.03067,0.0,0.0957116
512,972.2551972866058,0.088611536,0.008760099,0.4572678208351135,235403,7.6730833,2,1040.13274478727,752.2,202.84348,0.0,0.088611536
513,976.4161686897278,0.09871342,0.009564865,0.9182264059782028,236399,7.7003627,1,1038.1237114657256,752.1,201.54446,0.0,0.09871342
515,980.5837323665619,0.08423806,0.0101183485,0.4684745669364929,238258,7.6976476,2,1051.1439339617386,748.575,199.76022,0.0,0.08423806
518,984.7455985546112,0.09255488,0.008034309,0.9073835909366608,239125,7.7311854,3,1028.6239047827396,724.525,194.23166,0.0,0.09255488
520,988.8971059322357,0.11974428,0.008844682,0.8458463400602341,240501,7.709594,2,1022.1718099290287,708.925,190.64421,0.0,0.11974428
523,993.0575523376465,0.096163385,0.009767445,0.8192907422780991,242511,7.7247887,3,1019.845232062853,688.075,186.13577,0.0,0.096163385
524,997.2055966854095,0.12025303,0.008871072,0.8462757766246796,242906,7.7510996,1,1026.9206145762778,690.0,186.7039,0.0,0.12025303
525,1001.3596515655518,0.09616047,0.009545183,0.006893277168273926,243906,7.763321,1,1044.4368615101434,690.0,186.44954,0.0,0.09616047
526,1005.5065703392029,0.09500002,0.008887846,0.15096813440322876,244906,7.7541375,1,1036.8920918309661,690.0,185.11905,0.0,0.09500002
528,1009.6628816127777,0.0981268,0.009658473,0.6388007402420044,246240,7.74744,2,1034.0024185497819,673.35,180.08908,0.0,0.0981268
529,1013.8070588111877,0.1399695,0.009230254,0.8332053869962692,246993,7.7352166,1,1052.210276040728,675.35,181.23097,0.0,0.1399695
530,1017.9401407241821,0.08990965,0.00922989,0.17777413129806519,247993,7.7120843,1,1059.976999153254,675.35,181.0051,0.0,0.08990965
531,1022.0714993476868,0.08254821,0.0085818,0.4399563670158386,248993,7.6924405,1,1090.0944587516794,695.7,185.29367,0.0,0.08254821
532,1026.1999826431274,0.09083153,0.009168766,0.4188092350959778,249993,7.6986046,1,1092.8838019618152,695.7,184.49004,0.0,0.09083153
533,1030.3331282138824,0.10702461,0.008637119,0.2187948226928711,250993,7.6901894,1,1100.7012311008925,697.35,184.30293,0.0,0.10702461
535,1034.4751572608948,0.117252655,0.009384699,0.8075276613235474,252450,7.6782193,2,1108.030436503239,701.2,184.34607,0.0,0.117252655
536,1038.6063606739044,0.095089905,0.009906684,-0.10124218463897705,253450,7.678207,1,1111.207872823726,701.2,184.20026,0.0,0.095089905
537,1042.7457036972046,0.09244762,0.0083391825,0.3913431763648987,254450,7.6782846,1,1128.310647313506,717.725,186.25627,0.0,0.09244762
538,1046.8697612285614,0.114609,0.01009224,0.8988239392638206,255414,7.6710052,1,1154.3063227319635,730.325,188.07646,0.0,0.114609
539,1051.0148570537567,0.089062944,0.0098998165,-0.09719133377075195,256414,7.694165,1,1171.3267923951437,747.45,190.30948,0.0,0.089062944
540,1055.1416959762573,0.10946923,0.009315463,0.8131804168224335,257278,7.7102666,1,1189.1330668560765,744.05,189.65405,0.0,0.10946923
541,1059.271377325058,0.11448568,0.009415533,0.021937072277069092,258278,7.7083254,1,1215.0101729772264,762.65,192.90498,0.0,0.11448568
542,1063.841338634491,0.09552473,0.00941573,0.12766432762145996,259278,7.700196,1,1231.688026313921,762.65,192.74933,0.0,0.09552473
544,1068.4492058753967,0.09672615,0.009423888,0.7784360647201538,260625,7.709274,2,1237.9490805045011,758.325,190.36546,0.0,0.09672615
545,1073.055621623993,0.08360773,0.010035751,-0.05683016777038574,261625,7.686893,1,1252.9840798021835,775.175,193.43202,0.0,0.08360773
547,1077.6726260185242,0.10427423,0.009898456,0.7989640384912491,262409,7.6755404,2,1229.66738737255,755.275,187.98366,0.0,0.10427423
548,1082.2940154075623,0.1066937,0.009318222,0.899781733751297,262946,7.673841,1,1230.183689095405,757.2,186.95493,0.0,0.1066937
550,1086.906179189682,0.14122808,0.010538327,0.8079105317592621,264023,7.684696,2,1225.2137228092927,748.0,184.15205,0.0,0.14122808
552,1091.531080007553,0.14166993,0.009256862,0.889510490000248,264900,7.699039,2,1213.798192328574,737.425,181.1272,0.0,0.14166993
554,1096.1360042095184,0.10724995,0.008727576,0.9098031893372536,266453,7.678821,2,1209.0195483084594,726.35,177.62122,0.0,0.10724995
557,1100.7346880435944,0.101452984,0.009163989,0.6929160058498383,267969,7.671329,3,1212.0077448872664,728.0,175.72482,0.0,0.101452984
558,1105.3532993793488,0.09016411,0.009564153,0.0745697021484375,268969,7.689774,1,1240.544150464999,746.1,178.27654,0.0,0.09016411
560,1109.9631419181824,0.09169626,0.009914726,0.662771463394165,270623,7.660294,2,1242.9027829098395,753.05,177.5227,0.0,0.09169626
561,1114.5771260261536,0.09455949,0.0093034115,0.0744275450706482,271623,7.672852,1,1244.2937279655682,753.05,176.49478,0.0,0.09455949
562,1119.1770825386047,0.087882295,0.008640386,0.24824470281600952,272623,7.6729136,1,1272.660973361509,770.95,179.37979,0.0,0.087882295
564,1123.3684484958649,0.124020964,0.010363144,0.8058221489191055,273426,7.6575775,2,1254.2467513965692,763.0,175.53018,0.0,0.124020964
565,1127.4957220554352,0.119061634,0.0096825585,0.8560627400875092,273938,7.6687016,1,1225.47350309303,750.8,171.86728,0.0,0.119061634
566,1131.6381392478943,0.11058578,0.009334871,0.8443541675806046,274839,7.641114,1,1223.073408757032,748.325,170.53984,0.0,0.11058578
567,1136.18306350708,0.095205866,0.009376154,-0.010862469673156738,275839,7.6209064,1,1227.865609021556,748.325,169.65723,0.0,0.095205866
569,1140.7923820018768,0.09786777,0.010208261,0.5523751676082611,277502,7.635144,2,1237.7460794396488,762.725,169.25545,0.0,0.09786777
571,1145.4098479747772,0.10258544,0.009362638,0.8620259463787079,278305,7.6617393,2,1202.296044962076,732.8,161.76787,0.0,0.10258544
572,1150.0163309574127,0.12614995,0.009484243,0.9014880359172821,278852,7.6488643,1,1184.684922278822,721.475,159.07407,0.0,0.12614995
573,1154.6283214092255,0.10244262,0.009781022,-0.16536426544189453,279852,7.642335,1,1188.4220902107413,721.475,158.38574,0.0,0.10244262
574,1159.2507672309875,0.16049132,0.0100505,0.9047158509492874,280424,7.6424108,1,1180.1686973744297,711.7,155.74763,0.0,0.16049132
577,1163.8654067516327,0.11889175,0.00968175,0.8344956934452057,281253,7.6538706,3,1132.443067401277,670.075,146.39339,0.0,0.11889175
579,1168.4718544483185,0.111893564,0.009807335,0.9248247519135475,282372,7.648498,2,1113.972073964641,648.95,141.74489,0.0,0.111893564
582,1173.0935490131378,0.10102264,0.009137569,0.8223535716533661,283391,7.644291,3,1038.2024841125688,602.825,131.73154,0.0,0.10102264
583,1177.6910903453827,0.093552,0.009568516,0.17649829387664795,284391,7.642838,1,1025.3088380083916,602.825,130.5295,0.0,0.093552
584,1182.3074507713318,0.102669135,0.009798465,-0.15311896800994873,285391,7.68341,1,1050.5588410994528,619.15,132.54916,0.0,0.102669135
586,1186.9148230552673,0.0920279,0.009648045,0.5312643051147461,286799,7.7003794,2,1048.3324329379957,615.7,130.70804,0.0,0.0920279
588,1191.5182621479034,0.11944497,0.009711368,0.8023319840431213,288266,7.7048945,2,1078.7632100260325,633.0,134.00955,0.0,0.11944497
589,1195.7005987167358,0.10187127,0.010503148,-0.14118707180023193,289266,7.6830406,1,1058.7390133079493,633.7,132.64978,0.0,0.10187127
592,1199.8180930614471,0.10812251,0.009646935,0.8871473744511604,290513,7.673706,3,1076.9124764703515,640.325,131.60526,0.0,0.10812251
593,1203.9572710990906,0.10365761,0.010203028,-0.06551647186279297,291513,7.649357,1,1063.767688473962,641.125,130.11845,0.0,0.10365761
595,1208.0688586235046,0.09457298,0.010140345,0.6524797081947327,293033,7.627377,2,1059.3576802559458,639.5,127.716965,0.0,0.09457298
596,1212.1929111480713,0.08526519,0.00988259,0.22297430038452148,294033,7.63306,1,1085.610756351099,660.35,130.05484,0.0,0.08526519
598,1216.3145999908447,0.10829974,0.010151298,0.8535845726728439,294933,7.610352,2,1070.1689618068162,649.1,127.50211,0.0,0.10829974
600,1220.427321434021,0.11591913,0.01103626,0.8210113048553467,296319,7.615722,2,1064.4327904514316,642.4,124.53381,0.0,0.11591913
601,1224.5440437793732,0.11403337,0.010160346,0.1546093225479126,297319,7.6163483,1,1073.8090104657344,642.4,123.6095,0.0,0.11403337
602,1228.659319639206,0.09603878,0.008929115,0.20238226652145386,298319,7.635144,1,1080.1107819926162,642.4,122.07414,0.0,0.09603878
603,1232.7816784381866,0.09227978,0.009517916,0.8997197821736336,299025,7.627013,1,1072.4306820219067,644.7,121.15645,0.0,0.09227978
605,1236.8875403404236,0.11540227,0.010071693,0.8603264689445496,299818,7.598376,2,1080.429480177649,647.0,121.06128,0.0,0.11540227
606,1241.0049560070038,0.10546513,0.009201586,0.7796579897403717,300244,7.58588,1,1072.1024774990965,635.125,118.48158,0.0,0.10546513
607,1245.1175513267517,0.12516205,0.010197785,0.7741236090660095,300783,7.608639,1,1046.5068997272967,623.6,115.83225,0.0,0.12516205
609,1249.241030216217,0.18794638,0.009620464,0.4171316623687744,302108,7.6136346,2,1040.9507373339613,615.15,114.09145,0.0,0.18794638
610,1253.364536523819,0.08996825,0.008655472,-0.030486583709716797,303108,7.634151,1,1068.4333330232434,631.725,115.82615,0.0,0.08996825
612,1257.4788110256195,0.102814674,0.0105792815,0.7750416547060013,304202,7.6581903,2,1071.544851393744,633.75,115.3999,0.0,0.102814674
614,1261.5906255245209,0.09897634,0.00938083,0.31342947483062744,305678,7.6624107,2,1062.9843345641314,631.35,113.43025,0.0,0.09897634
616,1265.707377910614,0.09772715,0.011404799,0.5265586078166962,306984,7.6767726,2,1073.7718493625293,651.925,114.24164,0.0,0.09772715
617,1269.8285238742828,0.120797776,0.009318368,0.8314065635204315,307346,7.69899,1,1077.9848658961573,652.325,114.36918,0.0,0.120797776
618,1273.931601524353,0.09816651,0.009230703,0.010256469249725342,308346,7.682614,1,1093.6709139451173,665.825,115.55232,0.0,0.09816651
620,1278.3477427959442,0.09708206,0.009518501,0.5628290474414825,309794,7.697131,2,1114.7725574560488,678.075,115.07102,0.0,0.09708206
622,1282.4583904743195,0.13375813,0.008837691,0.8290909379720688,310563,7.710708,2,1115.1745581866094,679.3,114.01273,0.0,0.13375813
624,1286.558657169342,0.107050255,0.009568395,0.8347125798463821,312120,7.713622,2,1103.4179966455524,668.225,111.11937,0.0,0.107050255
626,1290.6556842327118,0.10963035,0.010249535,0.870862752199173,312975,7.706547,2,1084.0493099651594,654.4,107.46385,0.0,0.10963035
628,1294.765737771988,0.12411125,0.009868306,0.689917266368866,313931,7.698727,2,1074.8899588321735,641.625,105.03947,0.0,0.12411125
630,1298.8707807064056,0.09175861,0.008742,0.8695596158504486,314703,7.7027135,2,1052.7453792057438,623.95,101.42898,0.0,0.09175861
632,1302.9680218696594,0.12864524,0.009786279,0.6538027822971344,315432,7.6963344,2,1052.4881042125282,622.975,101.45939,0.0,0.12864524
635,1307.0721566677094,0.10329825,0.009439497,0.8340567946434021,316753,7.670658,3,1018.6367401412302,593.0,96.93779,0.0,0.10329825
637,1311.1770448684692,0.12917662,0.010476281,0.6821248233318329,318025,7.6903114,2,1025.1075097340477,589.15,96.95337,0.0,0.12917662
639,1315.2886052131653,0.10478244,0.010310829,0.6372320652008057,319132,7.698548,2,1018.3720036919174,581.35,95.269905,0.0,0.10478244
641,1319.3859298229218,0.11359936,0.009765774,0.8085941523313522,320298,7.708606,2,999.81106981713,574.475,93.58917,0.0,0.11359936
642,1323.4909479618073,0.11127521,0.009159774,0.7650339305400848,320680,7.700562,1,967.5072482830901,559.025,91.14415,0.0,0.11127521
645,1327.6034331321716,0.11178977,0.010079371,0.8931299299001694,321625,7.676224,3,937.1323577528347,545.175,87.59442,0.0,0.11178977
646,1331.7109923362732,0.1143578,0.00948828,0.9099555313587189,322485,7.6695075,1,947.1796825513029,556.025,88.43095,0.0,0.1143578
647,1335.8116972446442,0.10669602,0.010452205,0.8097552359104156,322743,7.647571,1,929.5620726690959,549.0,86.68522,0.0,0.10669602
649,1339.913501739502,0.098736666,0.010310093,0.3779714107513428,324295,7.6527557,2,914.5503402464898,554.675,85.13674,0.0,0.098736666
653,1344.022260427475,0.098415904,0.009468496,0.7662534415721893,325435,7.661453,4,831.072924471808,505.825,76.902756,0.0,0.098415904
655,1348.124841451645,0.11970574,0.009557361,0.6743789315223694,326543,7.632919,2,837.3956238249615,496.625,75.39143,0.0,0.11970574
658,1352.2264428138733,0.12148419,0.009622132,0.7522052377462387,327725,7.6433587,3,821.8385842597456,484.475,72.87547,0.0,0.12148419
660,1356.2751200199127,0.094204396,0.008264149,0.7683638483285904,328248,7.6531224,2,767.4989941297782,461.35,68.81196,0.0,0.094204396
661,1360.3207654953003,0.16435124,0.009343539,0.739981085062027,328950,7.6450205,1,777.6931756200654,468.3,69.07056,0.0,0.16435124
663,1364.3710732460022,0.12496252,0.009680513,0.7563321739435196,330322,7.6347814,2,786.2037514444071,469.175,69.5339,0.0,0.12496252
666,1368.416088104248,0.11553207,0.010411311,0.7253789603710175,331480,7.627975,3,792.1909538427799,462.625,69.23163,0.0,0.11553207
669,1372.4610517024994,0.10480166,0.009119197,0.6761150062084198,332611,7.635328,3,777.9114658709991,457.075,66.718124,0.0,0.10480166
671,1376.5091319084167,0.11521895,0.009010496,0.4043327569961548,333253,7.594482,2,776.4933408552254,453.425,66.27349,0.0,0.11521895
674,1380.5602083206177,0.13993707,0.009839565,0.5840522646903992,334283,7.5758543,3,768.3911227192322,445.325,64.48158,0.0,0.13993707
676,1384.607666015625,0.121361166,0.0101387985,0.5497349500656128,335138,7.590206,2,757.3191028117022,443.35,62.608356,0.0,0.121361166
677,1388.6568367481232,0.11868496,0.0103499815,0.8238551169633865,335846,7.5725746,1,765.788376897753,445.525,62.43937,0.0,0.11868496
679,1392.7051696777344,0.108082876,0.010278596,0.9408449083566666,336471,7.5731077,2,736.3331932371979,433.475,59.858917,0.0,0.108082876
681,1396.757556438446,0.1206554,0.009666612,0.9056746885180473,337608,7.5637336,2,716.3793462530019,432.75,58.86094,0.0,0.1206554
682,1400.8017709255219,0.13261962,0.010401674,0.6197870373725891,338595,7.5663,1,748.6359201707437,447.875,60.650524,0.0,0.13261962
684,1404.8421339988708,0.12030721,0.0098146675,0.8306050151586533,339863,7.5689096,2,775.2316712562582,459.275,61.815147,0.0,0.12030721
687,1408.8752508163452,0.10104756,0.0096363025,0.8083841800689697,341243,7.576159,3,822.9478033495055,462.5,64.52464,0.0,0.10104756
688,1412.9244372844696,0.10499384,0.00963828,0.7743896692991257,342024,7.529171,1,816.501709522952,457.025,63.684914,0.0,0.10499384
690,1416.9714646339417,0.13565603,0.010365235,0.7855071127414703,342773,7.531124,2,824.7287102296293,454.95,64.05434,0.0,0.13565603
692,1421.0141496658325,0.11775331,0.009360479,0.7501565217971802,344139,7.509518,2,861.1663549817343,471.95,66.24914,0.0,0.11775331
