EpisodesSoFar,surrgain,meankl,entropy,TimeElapsed,entloss,EpTrueRewMean,TimestepsSoFar,EpThisIter,EpLenMean,EpRewMean,ev_tdlam_before,optimgain
3751,0.0864906,0.007558278,1.6678196,11736.899727582932,0.0,-5837.339798983536,3751000,1,1000.0,19.950317,0.3353806138038635,0.0864906
3752,0.06624809,0.0076298905,1.6641728,11739.221397161484,0.0,-5842.545726077749,3752000,1,1000.0,20.119627,0.1812470555305481,0.06624809
3753,0.05899075,0.0050306637,1.6680027,11741.56068110466,0.0,-5824.368364167274,3753000,1,1000.0,20.166737,0.2582065463066101,0.05899075
3754,0.060473196,0.004074965,1.6722103,11743.942430019379,0.0,-5837.367130881905,3754000,1,1000.0,20.004568,0.5500761866569519,0.060473196
3755,0.054434724,0.0055818483,1.6687,11746.281524896622,0.0,-5831.133334977732,3755000,1,1000.0,20.096203,0.2406930923461914,0.054434724
3756,0.105105236,0.009343486,1.6696476,11748.629646778107,0.0,-5823.208515817139,3756000,1,1000.0,19.796886,0.34253132343292236,0.105105236
3757,0.08243019,0.006245265,1.6734326,11750.963227272034,0.0,-5814.025980863515,3757000,1,1000.0,19.849682,0.07166063785552979,0.08243019
3758,0.05856102,0.005254317,1.6754162,11753.325138092041,0.0,-5798.106303728464,3758000,1,1000.0,19.663443,0.04130399227142334,0.05856102
3759,0.12587652,0.011134117,1.6758413,11755.725936889648,0.0,-5818.84087302016,3759000,1,1000.0,19.342505,0.8165406584739685,0.12587652
3760,0.08841346,0.0064828256,1.677555,11758.070587873459,0.0,-5794.987228317188,3760000,1,1000.0,19.676035,0.633402019739151,0.08841346
3761,0.14124286,0.0108273905,1.6761464,11760.411351442337,0.0,-5783.4832071737555,3761000,1,1000.0,19.735302,0.1275734305381775,0.14124286
3762,0.08115819,0.007601104,1.6803327,11762.747185468674,0.0,-5780.360714042916,3762000,1,1000.0,19.798084,0.39355677366256714,0.08115819
3763,0.093308404,0.0080868555,1.6790618,11765.087588071823,0.0,-5775.931088330075,3763000,1,1000.0,19.556614,0.4331449270248413,0.093308404
3764,0.06932066,0.008414174,1.6778713,11767.438481330872,0.0,-5754.066466926197,3764000,1,1000.0,19.546064,0.5388381779193878,0.06932066
3765,0.019913666,0.0039211465,1.6809117,11769.79191994667,0.0,-5779.289560617168,3765000,1,1000.0,19.218266,0.45436376333236694,0.019913666
3766,0.09574856,0.008671421,1.6824952,11772.119850635529,0.0,-5750.192111728604,3766000,1,1000.0,19.602499,0.7393392622470856,0.09574856
3767,0.07435265,0.0057118405,1.685913,11774.438544273376,0.0,-5716.816683598883,3767000,1,1000.0,19.85433,0.6684251725673676,0.07435265
3768,0.06860268,0.006822884,1.6891979,11776.760320663452,0.0,-5714.175095267075,3768000,1,1000.0,19.849823,0.4093881845474243,0.06860268
3769,0.07158647,0.006137915,1.6878506,11779.115232467651,0.0,-5698.2176328742635,3769000,1,1000.0,19.944134,0.14556586742401123,0.07158647
3770,0.06423139,0.0061961557,1.6927687,11781.467093467712,0.0,-5704.46562173998,3770000,1,1000.0,20.0882,0.3157086968421936,0.06423139
3771,0.061496466,0.010398122,1.6971134,11783.851680755615,0.0,-5727.918904489919,3771000,1,1000.0,19.892569,0.46664959192276,0.061496466
3772,0.097088285,0.007305567,1.696869,11786.212722539902,0.0,-5719.761945041806,3772000,1,1000.0,19.470602,0.2723093032836914,0.097088285
3773,0.091144785,0.007826395,1.6979055,11788.557091236115,0.0,-5703.758290301589,3773000,1,1000.0,19.34495,0.5715423226356506,0.091144785
3774,0.09893668,0.013206923,1.6956285,11790.923592805862,0.0,-5694.916278822251,3774000,1,1000.0,19.515799,0.6021833717823029,0.09893668
3775,0.10795739,0.009081446,1.6894344,11793.298737764359,0.0,-5721.61564357976,3775000,1,1000.0,19.19959,0.8166695982217789,0.10795739
3776,0.11156764,0.013340902,1.6911047,11795.656596183777,0.0,-5746.025175506917,3776000,1,1000.0,18.949688,0.7380237579345703,0.11156764
3777,0.09438642,0.011015103,1.6848644,11798.030070781708,0.0,-5753.833743916417,3777000,1,1000.0,19.10052,0.7505701035261154,0.09438642
3778,0.08342612,0.0069019767,1.686967,11800.371940135956,0.0,-5754.466049214924,3778000,1,1000.0,19.297083,0.32777005434036255,0.08342612
3779,0.07926275,0.00921092,1.6872442,11802.740035772324,0.0,-5761.379534135756,3779000,1,1000.0,19.340761,0.7847920507192612,0.07926275
3780,0.2687977,0.011769194,1.6838037,11805.12697815895,0.0,-5750.493346869926,3780000,1,1000.0,19.345127,0.8139374852180481,0.2687977
3781,0.11892143,0.0086358255,1.6844634,11807.506081819534,0.0,-5767.017269588819,3781000,1,1000.0,18.968067,0.5101503133773804,0.11892143
3782,0.08339588,0.010682356,1.6849974,11809.845591068268,0.0,-5762.0326273580995,3782000,1,1000.0,19.078632,0.05183267593383789,0.08339588
3783,0.12301885,0.014693065,1.6835828,11812.241629600525,0.0,-5720.261298884341,3783000,1,1000.0,19.18677,0.5472314357757568,0.12301885
3784,0.07748073,0.0061636074,1.6903113,11814.57040143013,0.0,-5719.539260298088,3784000,1,1000.0,19.161114,0.4998602867126465,0.07748073
3785,0.09866656,0.007802046,1.6886301,11816.925062656403,0.0,-5727.888602763343,3785000,1,1000.0,19.067083,0.5175913870334625,0.09866656
3786,0.15227082,0.010963742,1.6873921,11819.281633377075,0.0,-5704.369707352511,3786000,1,1000.0,19.39715,0.7131587266921997,0.15227082
3787,0.1755352,0.009610459,1.6827652,11821.60446190834,0.0,-5681.469122068224,3787000,1,1000.0,19.69223,0.16563862562179565,0.1755352
3788,0.057874072,0.0063454006,1.6848036,11823.95496916771,0.0,-5681.664651696937,3788000,1,1000.0,19.937916,0.31939613819122314,0.057874072
3789,0.070020735,0.007019281,1.687267,11826.309714317322,0.0,-5706.312515495072,3789000,1,1000.0,20.18321,0.7732827514410019,0.070020735
3790,0.11622973,0.007273605,1.6860243,11829.03327178955,0.0,-5701.757051841781,3790000,1,1000.0,20.098799,0.883539654314518,0.11622973
3791,0.12750694,0.013510311,1.687501,11831.414484739304,0.0,-5721.042748966164,3791000,1,1000.0,19.70379,0.9385737143456936,0.12750694
3792,0.10273954,0.0069583645,1.6875263,11833.756246805191,0.0,-5711.307570456178,3792000,1,1000.0,19.381224,0.0860559344291687,0.10273954
3793,0.07555419,0.008665293,1.6891632,11836.112207889557,0.0,-5727.571699175494,3793000,1,1000.0,19.31269,0.17139697074890137,0.07555419
3794,0.0606957,0.006242041,1.6872667,11838.476797103882,0.0,-5703.686341193816,3794000,1,1000.0,19.600754,0.1751531958580017,0.0606957
3795,0.05688688,0.011322175,1.6902004,11840.84669804573,0.0,-5716.278618035897,3795000,1,1000.0,19.300726,-0.028881549835205078,0.05688688
3796,0.062041625,0.004588688,1.692748,11843.206038713455,0.0,-5718.6065104343015,3796000,1,1000.0,19.30952,0.7221941351890564,0.062041625
3797,0.062846154,0.005082396,1.690602,11845.561081171036,0.0,-5741.451758095178,3797000,1,1000.0,19.004686,0.12209665775299072,0.062846154
3798,0.06754528,0.005318116,1.6910857,11847.890804767609,0.0,-5747.523230640016,3798000,1,1000.0,19.071737,0.09217017889022827,0.06754528
3799,0.07807365,0.006731858,1.6888319,11850.265369653702,0.0,-5719.775515467967,3799000,1,1000.0,19.431688,0.18964380025863647,0.07807365
3800,0.074439764,0.006302913,1.6911657,11852.58627128601,0.0,-5720.575009756243,3800000,1,1000.0,19.37511,0.43055444955825806,0.074439764
3801,0.08225995,0.010009285,1.6939656,11854.931575536728,0.0,-5724.405852322736,3801000,1,1000.0,19.523489,0.37202727794647217,0.08225995
3802,0.08550384,0.005014954,1.6952327,11857.2897002697,0.0,-5742.770552545092,3802000,1,1000.0,19.302494,0.6178562939167023,0.08550384
3803,0.09112684,0.005823271,1.691756,11859.628819465637,0.0,-5741.17510405573,3803000,1,1000.0,19.676466,0.18604427576065063,0.09112684
3804,0.13525932,0.010907572,1.6917421,11861.9705286026,0.0,-5781.506299528254,3804000,1,1000.0,19.420048,0.6258528232574463,0.13525932
3805,0.14771791,0.0061381133,1.6910244,11864.287365198135,0.0,-5760.756033209957,3805000,1,1000.0,19.762928,0.29398787021636963,0.14771791
3806,0.05773531,0.006124839,1.6927527,11866.631713628769,0.0,-5765.5106103919925,3806000,1,1000.0,19.64937,0.2661675810813904,0.05773531
3807,0.06417906,0.006326837,1.6924448,11868.965219020844,0.0,-5776.135993761379,3807000,1,1000.0,19.79278,0.17427557706832886,0.06417906
3808,0.096547164,0.008365046,1.6911047,11871.302758455276,0.0,-5781.488084160758,3808000,1,1000.0,20.060099,0.12283265590667725,0.096547164
3809,0.100744046,0.0066320337,1.6911207,11873.656325101852,0.0,-5799.469051380377,3809000,1,1000.0,20.274817,0.3930714726448059,0.100744046
3810,0.09321765,0.007035615,1.6985028,11876.002665042877,0.0,-5813.513385023663,3810000,1,1000.0,19.840902,0.5154557824134827,0.09321765
3811,0.07390833,0.00718024,1.6963352,11878.363132715225,0.0,-5800.311606094538,3811000,1,1000.0,19.669598,0.4566134810447693,0.07390833
3812,0.08421737,0.012327392,1.6950535,11880.73494553566,0.0,-5819.647450830128,3812000,1,1000.0,19.352991,0.6196080446243286,0.08421737
3813,0.07878073,0.008726091,1.6929051,11883.087182998657,0.0,-5837.301519282724,3813000,1,1000.0,19.472477,-0.1285250186920166,0.07878073
3814,0.08376096,0.0077176727,1.6911881,11885.417442560196,0.0,-5854.224556609642,3814000,1,1000.0,19.241392,0.1427484154701233,0.08376096
3815,0.10430007,0.007862766,1.6900134,11887.75695514679,0.0,-5827.2998156942795,3815000,1,1000.0,19.93927,0.3134012222290039,0.10430007
3816,0.07434738,0.0067486316,1.6866299,11890.089210271835,0.0,-5801.213501279805,3816000,1,1000.0,20.354177,0.1664196252822876,0.07434738
3817,0.111091495,0.011011102,1.685333,11892.413585186005,0.0,-5795.024381446841,3817000,1,1000.0,19.981457,0.33430302143096924,0.111091495
3818,0.05676516,0.014067907,1.682771,11894.793174743652,0.0,-5806.071331824658,3818000,1,1000.0,19.606068,0.7128981351852417,0.05676516
3819,0.08261543,0.005734428,1.6824841,11897.146853208542,0.0,-5803.099022371847,3819000,1,1000.0,19.448793,0.062305450439453125,0.08261543
3820,0.082377955,0.009521462,1.6850433,11899.497279882431,0.0,-5780.440837964811,3820000,1,1000.0,19.847004,0.07376939058303833,0.082377955
3821,0.32928735,0.010089752,1.6852604,11901.836704730988,0.0,-5756.3507596936015,3821000,1,1000.0,20.088827,0.549630880355835,0.32928735
3822,0.07927295,0.0064078006,1.6849679,11904.193502664566,0.0,-5758.22422883018,3822000,1,1000.0,19.782444,0.09592127799987793,0.07927295
3823,0.13120249,0.009258853,1.6871337,11906.557963609695,0.0,-5779.120151368627,3823000,1,1000.0,19.790823,0.7213828861713409,0.13120249
3824,0.071689874,0.004236704,1.6863699,11908.940381288528,0.0,-5774.1443501213,3824000,1,1000.0,19.771576,0.6854937970638275,0.071689874
3825,0.0696601,0.005715788,1.683171,11911.292294025421,0.0,-5792.523334807486,3825000,1,1000.0,19.491796,0.642288327217102,0.0696601
3826,0.09426262,0.0053865844,1.6823468,11913.668696403503,0.0,-5816.541521229829,3826000,1,1000.0,19.215796,0.6847777664661407,0.09426262
3827,0.08162266,0.0048260456,1.6839337,11916.05274438858,0.0,-5842.817576330989,3827000,1,1000.0,18.93694,0.6992720365524292,0.08162266
3828,0.09231232,0.008339858,1.6838422,11918.39864206314,0.0,-5844.585797789163,3828000,1,1000.0,18.789745,0.09419745206832886,0.09231232
3829,0.08611965,0.008925922,1.683277,11920.730932235718,0.0,-5840.031501126519,3829000,1,1000.0,18.863224,0.3684847950935364,0.08611965
3830,0.12948194,0.0067449645,1.6827403,11923.056705713272,0.0,-5820.309655391692,3830000,1,1000.0,19.376307,0.3895376920700073,0.12948194
3831,0.089270666,0.0066999467,1.6827555,11925.405330181122,0.0,-5800.435304260615,3831000,1,1000.0,19.567255,0.676618903875351,0.089270666
3832,0.08067228,0.006779705,1.6845996,11927.752793550491,0.0,-5812.596960370301,3832000,1,1000.0,19.598175,0.4137600064277649,0.08067228
3833,0.07377933,0.0069299284,1.683029,11930.102796316147,0.0,-5819.254486879332,3833000,1,1000.0,20.119032,0.5961508452892303,0.07377933
3834,0.11759363,0.007613126,1.6818274,11932.449454545975,0.0,-5841.800651195752,3834000,1,1000.0,19.752401,0.6518438756465912,0.11759363
3835,0.09217176,0.0066519566,1.6829269,11934.793984413147,0.0,-5826.201511121342,3835000,1,1000.0,19.89272,0.44854193925857544,0.09217176
3836,0.10039754,0.009979894,1.680447,11937.133833646774,0.0,-5823.6580766347615,3836000,1,1000.0,20.025833,0.5373393595218658,0.10039754
3837,0.046221465,0.008910291,1.6828119,11939.488598823547,0.0,-5817.012402124451,3837000,1,1000.0,20.015776,0.46672379970550537,0.046221465
3838,0.09873191,0.0057511814,1.6901102,11941.826816797256,0.0,-5818.903699209853,3838000,1,1000.0,19.927744,0.3502820134162903,0.09873191
3840,0.182184,0.0064439764,1.6852734,11944.172134637833,0.0,-5837.198020774296,3840000,2,1000.0,19.725838,0.7070586383342743,0.182184
3841,0.082184166,0.005459951,1.68755,11946.532525777817,0.0,-5854.551133781975,3841000,1,1000.0,19.219938,0.42962878942489624,0.082184166
3842,0.20934714,0.004118746,1.6860768,11948.909113645554,0.0,-5856.429201971301,3842000,1,1000.0,19.168442,0.7880537211894989,0.20934714
3843,0.13299835,0.013919267,1.6877592,11951.255332708359,0.0,-5872.8148120104215,3843000,1,1000.0,18.551456,0.7476328015327454,0.13299835
3844,0.124295816,0.004640987,1.6929483,11953.612148284912,0.0,-5866.102891786654,3844000,1,1000.0,18.541904,0.6776272356510162,0.124295816
3845,0.080906466,0.0068239393,1.6915327,11955.955402851105,0.0,-5862.712159194647,3845000,1,1000.0,18.536934,0.6443317234516144,0.080906466
3846,0.093936674,0.0058554937,1.6907337,11958.299384355545,0.0,-5861.589159971903,3846000,1,1000.0,18.719177,0.5514151155948639,0.093936674
3847,0.05750227,0.0066720922,1.6893471,11960.63053560257,0.0,-5852.480485228933,3847000,1,1000.0,18.969212,0.05820822715759277,0.05750227
3848,0.08021039,0.008537432,1.6844752,11962.970261096954,0.0,-5853.953723408515,3848000,1,1000.0,18.812408,0.8365803360939026,0.08021039
3849,0.07475991,0.005358888,1.6810901,11965.340797185898,0.0,-5855.013248079768,3849000,1,1000.0,18.95502,0.7197625637054443,0.07475991
3850,0.1578693,0.007488353,1.6770054,11967.689936637878,0.0,-5859.80470537106,3850000,1,1000.0,18.925434,0.7078889012336731,0.1578693
3851,0.06139569,0.005116722,1.6768537,11970.010927915573,0.0,-5849.8716167801595,3851000,1,1000.0,19.15968,0.2096002697944641,0.06139569
3852,0.08545704,0.0069420636,1.6748692,11972.333869218826,0.0,-5833.870332383279,3852000,1,1000.0,19.772024,0.6969723403453827,0.08545704
3853,0.06905286,0.0045187087,1.6703503,11974.682238340378,0.0,-5834.2896235761755,3853000,1,1000.0,19.897861,-0.11988341808319092,0.06905286
3855,0.06853238,0.0065345517,1.6698266,11977.045685052872,0.0,-5863.713011684502,3855000,2,1000.0,19.47341,0.34370970726013184,0.06853238
3856,0.2736981,0.006472611,1.6744806,11979.444790363312,0.0,-5889.827545832179,3856000,1,1000.0,19.036528,0.8943400084972382,0.2736981
3857,0.06871471,0.006201885,1.6729934,11981.78367638588,0.0,-5903.774514803384,3857000,1,1000.0,19.183819,0.05842757225036621,0.06871471
3858,0.079943754,0.005040579,1.6708822,11984.141202449799,0.0,-5892.537359807925,3858000,1,1000.0,19.637924,0.47188901901245117,0.079943754
3859,0.08645194,0.0067445263,1.6711838,11986.491825580597,0.0,-5900.807376650739,3859000,1,1000.0,19.695568,0.21136194467544556,0.08645194
3860,0.047490515,0.004558651,1.674422,11988.81263256073,0.0,-5915.714579524344,3860000,1,1000.0,19.809622,0.14531564712524414,0.047490515
3861,0.08906633,0.0070415526,1.6726334,11991.149545192719,0.0,-5918.202503969844,3861000,1,1000.0,19.822598,-0.1861722469329834,0.08906633
3862,0.08889025,0.0077048177,1.6714793,11993.493618011475,0.0,-5916.394075399488,3862000,1,1000.0,19.990374,0.5499232709407806,0.08889025
3863,0.08119753,0.007622257,1.6708795,11995.824269533157,0.0,-5922.32265879229,3863000,1,1000.0,20.183979,0.21327650547027588,0.08119753
3864,0.054003604,0.00459382,1.6731414,11998.171203613281,0.0,-5930.138041285005,3864000,1,1000.0,20.011242,0.1426801085472107,0.054003604
3865,0.083531916,0.008603914,1.6731604,12000.512345790863,0.0,-5908.709870948145,3865000,1,1000.0,20.42361,0.3063299059867859,0.083531916
3866,0.06642307,0.0063167075,1.6680341,12002.84115099907,0.0,-5892.275312918372,3866000,1,1000.0,20.767286,0.2470841407775879,0.06642307
3867,0.086928114,0.012279923,1.6732745,12005.202119112015,0.0,-5875.799998665681,3867000,1,1000.0,21.113962,0.6325531601905823,0.086928114
3868,0.17044938,0.010987906,1.6694301,12007.558881998062,0.0,-5878.952155215122,3868000,1,1000.0,20.91315,-0.4345129728317261,0.17044938
3870,0.072145864,0.0069010863,1.6744035,12009.907767772675,0.0,-5909.969003759407,3870000,2,1000.0,20.496895,0.5307510793209076,0.072145864
3871,0.08521867,0.0063124904,1.6760715,12012.230866670609,0.0,-5920.539532089907,3871000,1,1000.0,20.647778,0.3474160432815552,0.08521867
3872,0.11985908,0.008895286,1.6785574,12014.557602643967,0.0,-5919.163672354203,3872000,1,1000.0,20.863733,0.27452796697616577,0.11985908
3873,0.074442044,0.004982091,1.6753961,12016.885970592499,0.0,-5916.5971218281875,3873000,1,1000.0,20.507914,0.23647236824035645,0.074442044
3874,0.089951366,0.0077028987,1.674712,12019.228090763092,0.0,-5890.791208200529,3874000,1,1000.0,20.880095,0.016439735889434814,0.089951366
3875,0.082445934,0.007151293,1.6751136,12021.574833393097,0.0,-5890.410743334751,3875000,1,1000.0,21.08899,0.16363829374313354,0.082445934
3876,0.057356156,0.008059442,1.674225,12023.902546405792,0.0,-5906.0651187355425,3876000,1,1000.0,20.849756,0.14833539724349976,0.057356156
3877,0.11969112,0.009006975,1.6770056,12026.232199192047,0.0,-5901.986182840241,3877000,1,1000.0,20.954874,0.3166307210922241,0.11969112
3878,0.14877324,0.0134381335,1.67828,12028.56396985054,0.0,-5910.070511691267,3878000,1,1000.0,20.936441,0.815091922879219,0.14877324
3879,0.08774853,0.008825401,1.6767389,12030.913733005524,0.0,-5897.882727478971,3879000,1,1000.0,21.272945,0.43219155073165894,0.08774853
3880,0.055696573,0.0054961494,1.6734618,12033.254663705826,0.0,-5902.756615462856,3880000,1,1000.0,21.07053,0.3635595440864563,0.055696573
3881,0.068321496,0.006310544,1.6764876,12035.587860822678,0.0,-5885.5379010472125,3881000,1,1000.0,21.283634,0.8343781679868698,0.068321496
3882,0.06942613,0.0052335784,1.6762588,12037.949786901474,0.0,-5869.71291662938,3882000,1,1000.0,21.605747,0.07987838983535767,0.06942613
3883,0.070042074,0.0051679537,1.6754645,12040.291916847229,0.0,-5855.122588902943,3883000,1,1000.0,21.961313,0.1316896677017212,0.070042074
3884,0.08565754,0.011013076,1.6755633,12042.630451440811,0.0,-5860.211866381693,3884000,1,1000.0,21.945818,0.8666258901357651,0.08565754
3885,0.06693274,0.0076184096,1.6756898,12044.975969552994,0.0,-5867.6193982035265,3885000,1,1000.0,21.857132,0.4749487638473511,0.06693274
3886,0.08314311,0.0068338765,1.6725454,12047.33152604103,0.0,-5878.873954234829,3886000,1,1000.0,21.459553,0.7087918817996979,0.08314311
3887,0.0797203,0.007163196,1.676956,12049.698202610016,0.0,-5885.004818910167,3887000,1,1000.0,21.247555,0.6406619250774384,0.0797203
3888,0.08607042,0.009927813,1.6751863,12052.049283981323,0.0,-5887.02782676804,3888000,1,1000.0,21.468088,0.6348605155944824,0.08607042
3889,0.0692321,0.0079019405,1.6737323,12054.386632442474,0.0,-5892.5376717671525,3889000,1,1000.0,21.073715,0.2071518898010254,0.0692321
3890,0.0984233,0.008169589,1.6779596,12056.732139825821,0.0,-5876.50001760102,3890000,1,1000.0,21.510891,0.36085766553878784,0.0984233
3891,0.0605486,0.0053863935,1.6773837,12059.072152614594,0.0,-5879.108253199913,3891000,1,1000.0,21.609585,0.2556033730506897,0.0605486
3892,0.10551659,0.008210199,1.6768647,12061.42370390892,0.0,-5896.202864151348,3892000,1,1000.0,21.017813,0.8460582047700882,0.10551659
3893,0.14188524,0.01022405,1.6735578,12064.104439020157,0.0,-5912.979286156853,3893000,1,1000.0,20.426458,0.812955304980278,0.14188524
3894,0.06525619,0.0054960568,1.6717387,12066.4486682415,0.0,-5897.918944587126,3894000,1,1000.0,20.859257,0.2331269383430481,0.06525619
3895,0.10900076,0.00905501,1.6783603,12068.80906701088,0.0,-5889.706496253919,3895000,1,1000.0,20.6673,0.23966974020004272,0.10900076
3896,0.10910058,0.010252016,1.6808307,12071.166888952255,0.0,-5884.85123378388,3896000,1,1000.0,20.69923,0.6818352937698364,0.10910058
3897,0.1135194,0.00915767,1.6796569,12073.542795658112,0.0,-5879.248289328455,3897000,1,1000.0,20.787622,0.7317885458469391,0.1135194
3898,0.08676484,0.005923012,1.6820377,12075.94204545021,0.0,-5877.5512594340125,3898000,1,1000.0,20.565578,0.35412877798080444,0.08676484
3899,0.22065045,0.008084217,1.6797451,12078.30736207962,0.0,-5879.9939953910825,3899000,1,1000.0,20.353102,0.6800167262554169,0.22065045
3900,0.09239566,0.0057106824,1.6771042,12080.662578344345,0.0,-5885.452999207615,3900000,1,1000.0,19.861937,0.8042710572481155,0.09239566
3901,0.07719667,0.006416616,1.6801568,12083.011901855469,0.0,-5894.3075099814405,3901000,1,1000.0,19.948776,0.32444775104522705,0.07719667
3902,0.08001735,0.006281779,1.6777811,12085.414314746857,0.0,-5911.717998439139,3902000,1,1000.0,19.999493,0.628698855638504,0.08001735
3903,0.0848513,0.006984706,1.6758163,12087.756702184677,0.0,-5910.183271076285,3903000,1,1000.0,19.823448,0.20442306995391846,0.0848513
3904,0.07675709,0.008699909,1.6719468,12090.081743001938,0.0,-5912.108000550606,3904000,1,1000.0,20.091845,0.5366687774658203,0.07675709
3905,0.10359128,0.007688394,1.6739651,12092.401788949966,0.0,-5919.659612047641,3905000,1,1000.0,19.928492,0.21373134851455688,0.10359128
3906,0.10589929,0.0067641167,1.6777462,12094.766747951508,0.0,-5933.929648222216,3906000,1,1000.0,19.544977,0.8206023573875427,0.10589929
3907,0.1053291,0.009875617,1.6748648,12097.09614109993,0.0,-5939.14226279428,3907000,1,1000.0,19.45544,0.17947959899902344,0.1053291
3908,0.073207274,0.006141104,1.6730653,12099.474210739136,0.0,-5949.847403323559,3908000,1,1000.0,19.299147,0.5412246882915497,0.073207274
3909,0.051944535,0.0048112506,1.6738583,12101.803470134735,0.0,-5938.484042145514,3909000,1,1000.0,19.499668,0.4662044048309326,0.051944535
3910,0.11157473,0.007872941,1.6733586,12104.144614219666,0.0,-5944.549771242568,3910000,1,1000.0,18.985474,0.37846803665161133,0.11157473
3911,0.067943394,0.0065838923,1.6745039,12106.4837808609,0.0,-5949.002664778507,3911000,1,1000.0,18.970154,0.3149750232696533,0.067943394
3912,0.12936594,0.0073906556,1.6714008,12108.810807943344,0.0,-5955.967966940336,3912000,1,1000.0,18.798283,0.36520177125930786,0.12936594
3913,0.059033856,0.006081827,1.6747929,12111.155664920807,0.0,-5968.7488806992715,3913000,1,1000.0,18.673565,0.3057490587234497,0.059033856
3914,0.1822162,0.012432645,1.6785693,12113.494071006775,0.0,-5987.172888498433,3914000,1,1000.0,18.288425,0.8110844790935516,0.1822162
3915,0.17566144,0.013363594,1.6760103,12115.926651716232,0.0,-6008.773676246834,3915000,1,1000.0,17.845167,0.8952945321798325,0.17566144
3916,0.076157,0.0070970794,1.6770056,12118.223665475845,0.0,-6008.249713973091,3916000,1,1000.0,18.16834,0.07884758710861206,0.076157
3917,0.20228434,0.009056214,1.6799008,12120.578612327576,0.0,-6019.301598015607,3917000,1,1000.0,17.96112,0.7756915986537933,0.20228434
3918,0.1361954,0.011529112,1.6814421,12122.881520748138,0.0,-6014.532990632468,3918000,1,1000.0,18.046652,0.7288119494915009,0.1361954
3919,0.0731799,0.007044418,1.6781015,12125.208631277084,0.0,-6018.351635436493,3919000,1,1000.0,18.232111,0.07898062467575073,0.0731799
3920,0.067861475,0.0080335075,1.67807,12127.506607532501,0.0,-6004.524342988172,3920000,1,1000.0,18.321407,0.6030254065990448,0.067861475
3921,0.0736959,0.00604554,1.6746261,12129.83203125,0.0,-6015.608563172932,3921000,1,1000.0,18.161648,0.7835704833269119,0.0736959
3922,0.107336804,0.010710213,1.6755533,12132.126782894135,0.0,-6002.302357416296,3922000,1,1000.0,18.043407,0.27619606256484985,0.107336804
3923,0.12743801,0.009600151,1.6769823,12134.445804357529,0.0,-6019.3054859101085,3923000,1,1000.0,17.648605,0.6657273471355438,0.12743801
3924,0.08165273,0.006487043,1.6764339,12136.737488746643,0.0,-6007.312089854224,3924000,1,1000.0,18.05995,0.10217130184173584,0.08165273
3925,0.057847578,0.0047050915,1.6717389,12139.050928115845,0.0,-6001.331847126237,3925000,1,1000.0,18.015188,0.3315027356147766,0.057847578
3926,0.15351558,0.009249672,1.6752051,12141.382983207703,0.0,-6003.441547136905,3926000,1,1000.0,17.992212,0.875848300755024,0.15351558
3927,0.06684242,0.0069371914,1.675813,12143.679489850998,0.0,-6006.037558493785,3927000,1,1000.0,17.882198,0.05730181932449341,0.06684242
3928,0.05846061,0.005191138,1.675907,12145.9637093544,0.0,-6009.943808673283,3928000,1,1000.0,17.741652,0.22135215997695923,0.05846061
3929,0.096013084,0.012592312,1.6731261,12148.261441230774,0.0,-6017.432410575518,3929000,1,1000.0,17.665707,0.6680205762386322,0.096013084
3930,0.07172158,0.0077546663,1.6754959,12150.579582929611,0.0,-6016.427954818003,3930000,1,1000.0,17.518711,0.17665386199951172,0.07172158
3931,0.072821796,0.00691101,1.6716121,12152.896970748901,0.0,-6018.3017890788615,3931000,1,1000.0,17.405415,0.07450193166732788,0.072821796
3932,0.07545374,0.009550638,1.6708634,12155.196884393692,0.0,-6012.023359732695,3932000,1,1000.0,17.702885,0.2396748661994934,0.07545374
3933,0.084078476,0.0075682728,1.6705158,12157.48694562912,0.0,-6000.536379121084,3933000,1,1000.0,17.98439,0.49007648229599,0.084078476
3934,0.08303462,0.005998834,1.6659653,12159.802695274353,0.0,-5999.489199337548,3934000,1,1000.0,18.017431,0.3581080436706543,0.08303462
3935,0.080761015,0.011329042,1.6674545,12162.115448236465,0.0,-6006.290173765876,3935000,1,1000.0,17.80974,0.7036131620407104,0.080761015
3936,0.086558715,0.007629617,1.6654098,12164.437221288681,0.0,-6000.521327531978,3936000,1,1000.0,17.82378,0.9437399320304394,0.086558715
3937,0.07186483,0.006995052,1.664108,12166.72431921959,0.0,-6009.925669958722,3937000,1,1000.0,17.602121,0.34053826332092285,0.07186483
3938,0.087957606,0.0073649324,1.6659098,12169.036484956741,0.0,-6009.603015585754,3938000,1,1000.0,17.549732,0.7335061728954315,0.087957606
3939,0.08357383,0.006076709,1.6661109,12171.367186784744,0.0,-6017.364434556051,3939000,1,1000.0,17.395327,0.41762542724609375,0.08357383
3940,0.08229111,0.007890286,1.6655768,12173.676118850708,0.0,-6013.930074764535,3940000,1,1000.0,17.737974,0.319053590297699,0.08229111
3941,0.06115338,0.0058858367,1.665161,12175.98437166214,0.0,-6023.888411435646,3941000,1,1000.0,17.389662,0.6376936733722687,0.06115338
3942,0.06324405,0.0038956907,1.6626117,12178.28681063652,0.0,-6024.661827941984,3942000,1,1000.0,17.553762,0.060192108154296875,0.06324405
