TimeElapsed,ev_tdlam_before,entropy,EpisodesSoFar,TimestepsSoFar,EpRewMean,meankl,EpLenMean,surrgain,EpTrueRewMean,EpThisIter,optimgain,entloss
4885.287987947464,-0.008788347244262695,1.4881397,1517,1517000,205.78613,0.014564764,1000.0,0.10086661,-386.60763535334115,1,0.10086661,0.0
4888.821465015411,0.9779049027711153,1.5001789,1518,1518000,200.08089,0.0043542907,1000.0,0.09886943,-447.21996856516887,1,0.09886943,0.0
4892.363705873489,0.9691915959119797,1.5041704,1519,1519000,194.7091,0.014568532,1000.0,0.12941451,-506.7196122837866,1,0.12941451,0.0
4895.857889890671,-0.06585955619812012,1.4958636,1520,1520000,196.0256,0.004157992,1000.0,0.055456635,-498.832397626496,1,0.055456635,0.0
4899.372979879379,-0.001336216926574707,1.4974211,1521,1521000,197.09067,0.01451713,1000.0,0.09861198,-498.7692915265857,1,0.09861198,0.0
4902.897155046463,0.0014610886573791504,1.4959412,1522,1522000,197.41637,0.0037886854,1000.0,0.049215764,-497.0400928629316,1,0.049215764,0.0
4906.410479068756,-0.017914891242980957,1.506322,1523,1523000,197.0872,0.013999189,1000.0,0.087999836,-495.6256474598055,1,0.087999836,0.0
4909.928665876389,-0.03682410717010498,1.50648,1524,1524000,197.58414,0.004741903,1000.0,0.05546268,-485.3933577229892,1,0.05546268,0.0
4913.43914437294,-0.00019848346710205078,1.4904898,1525,1525000,196.41045,0.013646739,1000.0,0.084108874,-486.0176463236013,1,0.084108874,0.0
4916.962954998016,-0.01093292236328125,1.4916836,1526,1526000,195.16191,0.003827435,1000.0,0.05103109,-485.70341731867103,1,0.05103109,0.0
4920.4880158901215,0.018176496028900146,1.4995015,1527,1527000,194.30327,0.0042062704,1000.0,0.050932862,-481.8706398033472,1,0.050932862,0.0
4924.061985015869,0.9942782055586576,1.4996144,1528,1528000,193.79672,0.0054512653,1000.0,0.46331936,-450.20685410083416,1,0.46331936,0.0
4927.561491727829,-0.00471341609954834,1.5020444,1529,1529000,193.24126,0.014172251,1000.0,0.09195511,-449.2668605032578,1,0.09195511,0.0
4931.0987412929535,-0.07182323932647705,1.506241,1530,1530000,196.64987,0.0038152223,1000.0,0.054571576,-395.73447474469157,1,0.054571576,0.0
4934.602875709534,-0.023919224739074707,1.4977459,1531,1531000,196.24908,0.003747883,1000.0,0.054756835,-387.5098514900284,1,0.054756835,0.0
4938.125543832779,0.9875757656991482,1.5121202,1532,1532000,194.93753,0.004222569,1000.0,0.05937901,-405.6731670632921,1,0.05937901,0.0
4941.648248434067,0.02368783950805664,1.5047442,1533,1533000,194.50577,0.0040363288,1000.0,0.047707774,-410.23126379621107,1,0.047707774,0.0
4945.168194532394,0.15877139568328857,1.5080004,1534,1534000,194.21803,0.0045458646,1000.0,0.060136735,-409.68656439171247,1,0.060136735,0.0
4948.685700416565,-0.004480481147766113,1.4946786,1536,1536000,195.97285,0.0037673588,1000.0,0.05202114,-405.3298500135704,2,0.05202114,0.0
4952.5953912734985,0.02253139019012451,1.474995,1537,1537000,196.76035,0.013634287,1000.0,0.08650079,-404.92911031314145,1,0.08650079,0.0
4956.107791423798,-0.021171212196350098,1.4722329,1538,1538000,197.86575,0.013697373,1000.0,0.092929974,-404.58172351844416,1,0.092929974,0.0
4959.614804983139,0.011069118976593018,1.4666609,1539,1539000,197.71602,0.012845082,1000.0,0.085312046,-406.31387273214676,1,0.085312046,0.0
4963.135462999344,0.015845060348510742,1.4501344,1540,1540000,198.19998,0.014636833,1000.0,0.08114924,-401.65363920949295,1,0.08114924,0.0
4966.657670736313,0.01451873779296875,1.4467176,1541,1541000,199.38571,0.003834245,1000.0,0.049094014,-402.39374406784367,1,0.049094014,0.0
4970.168602705002,0.013389348983764648,1.4209638,1542,1542000,199.57344,0.014063857,1000.0,0.09135704,-403.00155721530075,1,0.09135704,0.0
4973.680526018143,0.0015397071838378906,1.4045051,1543,1543000,199.13986,0.013510138,1000.0,0.08802495,-399.2211454917739,1,0.08802495,0.0
4977.236808300018,0.9921911442652345,1.4148154,1544,1544000,194.59492,0.014633715,1000.0,0.13151497,-462.4967873247573,1,0.13151497,0.0
4980.761237859726,-0.013046503067016602,1.4149157,1545,1545000,193.31683,0.0037855392,1000.0,0.046495434,-464.16429473027694,1,0.046495434,0.0
4984.3090653419495,0.9882050128653646,1.413406,1546,1546000,188.31998,0.005509082,1000.0,0.06751609,-526.9200719282492,1,0.06751609,0.0
4987.835254430771,0.018304646015167236,1.4038748,1547,1547000,187.42307,0.003937062,1000.0,0.053865626,-529.4876417447883,1,0.053865626,0.0
4991.346120119095,0.04550492763519287,1.3929127,1548,1548000,187.08273,0.013597172,1000.0,0.09446593,-533.65806381194,1,0.09446593,0.0
4994.869545698166,0.028603792190551758,1.3804727,1549,1549000,186.63313,0.004210576,1000.0,0.051967233,-531.9404122669624,1,0.051967233,0.0
4998.408632516861,0.5050157904624939,1.374501,1551,1551000,193.39597,0.0041676974,1000.0,0.049200304,-448.6727944188291,2,0.049200304,0.0
5001.9468314647675,-0.010265469551086426,1.3616898,1552,1552000,199.12439,0.0042092367,1000.0,0.05513134,-385.203897445195,1,0.05513134,0.0
5005.496096372604,0.0005606412887573242,1.3593608,1553,1553000,196.32445,0.0038250058,1000.0,0.046667308,-384.63656418713066,1,0.046667308,0.0
5009.0208876132965,0.031023502349853516,1.3496444,1554,1554000,197.34889,0.0041819974,1000.0,0.060494475,-351.84992659278896,1,0.060494475,0.0
5012.540681838989,-0.008820533752441406,1.3284106,1555,1555000,194.81828,0.0037519988,1000.0,0.056270346,-349.143890629466,1,0.056270346,0.0
5016.056383609772,0.13671326637268066,1.3250679,1556,1556000,192.34184,0.013796776,1000.0,0.094863035,-350.77063863974246,1,0.094863035,0.0
5019.581101179123,0.02346014976501465,1.3409227,1557,1557000,188.77852,0.004022928,1000.0,0.050192073,-352.31778746334913,1,0.050192073,0.0
5023.107812166214,0.08309847116470337,1.3380574,1558,1558000,193.4379,0.0039689704,1000.0,0.054964304,-292.40712159056477,1,0.054964304,0.0
5026.64234662056,0.19759243726730347,1.3403987,1559,1559000,197.87787,0.0038887388,1000.0,0.053292386,-231.88907046605058,1,0.053292386,0.0
5030.154187202454,9.036064147949219e-05,1.3290391,1560,1560000,196.98145,0.01497414,1000.0,0.09094286,-236.1840653181267,1,0.09094286,0.0
5033.68417930603,-0.008679389953613281,1.3234198,1561,1561000,196.0155,0.0038388867,1000.0,0.049980506,-232.06900092604693,1,0.049980506,0.0
5037.2131271362305,-0.002573251724243164,1.3069261,1562,1562000,195.3916,0.0039713793,1000.0,0.051945746,-229.83741545691956,1,0.051945746,0.0
5040.749435901642,-0.02100062370300293,1.3011934,1563,1563000,195.58408,0.0039466955,1000.0,0.05236575,-230.14726189161826,1,0.05236575,0.0
5044.266264677048,0.01603984832763672,1.2932949,1564,1564000,196.37465,0.0137923965,1000.0,0.090945065,-232.95783588433406,1,0.090945065,0.0
5047.823466300964,0.3120104670524597,1.3041338,1566,1566000,193.54129,0.0146248825,1000.0,0.08756722,-295.68784507400096,2,0.08756722,0.0
5051.3422729969025,0.0005065202713012695,1.3105524,1567,1567000,193.99316,0.0041074688,1000.0,0.04795482,-291.5641843445324,1,0.04795482,0.0
5054.882335662842,-0.006727814674377441,1.3154919,1568,1568000,199.91702,0.0037935153,1000.0,0.05070422,-232.34991563835052,1,0.05070422,0.0
5058.458665370941,0.9908703165128827,1.3019092,1569,1569000,195.35318,0.0057223206,1000.0,0.09842907,-295.19052367212686,1,0.09842907,0.0
5062.005192279816,0.010922014713287354,1.284576,1570,1570000,195.70306,0.0037657786,1000.0,0.056106664,-292.48708289436047,1,0.056106664,0.0
5065.514624118805,-0.01867520809173584,1.2848452,1571,1571000,196.24512,0.0039216965,1000.0,0.057936244,-288.64644418173384,1,0.057936244,0.0
5069.06978392601,-0.0431368350982666,1.2764844,1572,1572000,198.12474,0.0037709784,1000.0,0.049473595,-266.8045354664886,1,0.049473595,0.0
5072.592885255814,-0.011440873146057129,1.2776656,1573,1573000,198.55484,0.013571639,1000.0,0.10053931,-264.6148721435325,1,0.10053931,0.0
5076.1295754909515,-0.005588889122009277,1.2754576,1574,1574000,198.38846,0.014497535,1000.0,0.08479282,-262.7525375691981,1,0.08479282,0.0
5079.642693042755,-0.006014704704284668,1.2509156,1575,1575000,197.48389,0.014736937,1000.0,0.08495838,-261.7305842310664,1,0.08495838,0.0
5083.1835770606995,0.073111891746521,1.2545934,1576,1576000,196.97998,0.0038264182,1000.0,0.04726205,-259.1252311135205,1,0.04726205,0.0
5086.702630519867,-0.010226130485534668,1.248947,1577,1577000,195.47958,0.013869062,1000.0,0.0847344,-261.79177973071126,1,0.0847344,0.0
5090.245599269867,0.014076650142669678,1.2443144,1578,1578000,193.9056,0.0142054185,1000.0,0.094985895,-267.71602651110396,1,0.094985895,0.0
5093.749228715897,-0.02408897876739502,1.2569934,1579,1579000,192.41386,0.013511927,1000.0,0.08270059,-268.4843361022056,1,0.08270059,0.0
5097.286513090134,0.012893259525299072,1.267538,1580,1580000,191.49113,0.01430379,1000.0,0.0918197,-270.5733753338506,1,0.0918197,0.0
5100.817664146423,-0.10477292537689209,1.2663631,1581,1581000,190.2284,0.014680614,1000.0,0.09350675,-271.64468449395724,1,0.09350675,0.0
5104.358299732208,0.031996965408325195,1.2621062,1582,1582000,190.2469,0.0040375204,1000.0,0.055977345,-269.9063610893743,1,0.055977345,0.0
5107.869369983673,0.03594553470611572,1.266205,1583,1583000,189.8092,0.014887581,1000.0,0.09753495,-278.9419267639062,1,0.09753495,0.0
5111.405832529068,0.0034642815589904785,1.2336472,1584,1584000,194.05591,0.012192285,1000.0,0.086710654,-215.09034919762743,1,0.086710654,0.0
5114.931741952896,0.0018696784973144531,1.2387146,1585,1585000,193.8812,0.0037937826,1000.0,0.048191123,-215.34383394828143,1,0.048191123,0.0
5118.468259811401,0.6826184689998627,1.243326,1586,1586000,198.17647,0.0038586617,1000.0,0.06176602,-152.99071354460276,1,0.06176602,0.0
5121.995287656784,-0.02546095848083496,1.2320812,1587,1587000,198.65642,0.0038645929,1000.0,0.05408482,-148.57376730126998,1,0.05408482,0.0
5125.516151189804,0.009475946426391602,1.2243359,1588,1588000,199.38652,0.0038801264,1000.0,0.0540932,-144.49912198356986,1,0.0540932,0.0
5129.038008928299,0.006399929523468018,1.2146,1589,1589000,198.79544,0.004154118,1000.0,0.051939107,-144.4475035015892,1,0.051939107,0.0
5132.551726818085,0.031042039394378662,1.204535,1590,1590000,200.02298,0.003991533,1000.0,0.05645033,-121.83659947743058,1,0.05645033,0.0
5136.083645820618,-0.005123257637023926,1.2004544,1591,1591000,200.65262,0.014522246,1000.0,0.09267342,-117.41812293471568,1,0.09267342,0.0
5139.617576122284,-0.0011948347091674805,1.1964582,1592,1592000,199.12674,0.004691122,1000.0,0.05170546,-120.36038939226815,1,0.05170546,0.0
5143.1705803871155,0.8359237611293793,1.1944746,1593,1593000,198.48836,0.0044586724,1000.0,0.06284898,-119.82107245858609,1,0.06284898,0.0
5146.701880693436,-0.08130943775177002,1.2022188,1594,1594000,198.17282,0.0037715067,1000.0,0.05174016,-123.22128254163167,1,0.05174016,0.0
5150.226188182831,0.0014767646789550781,1.2060395,1595,1595000,197.7458,0.0038226005,1000.0,0.052731946,-125.01300639552896,1,0.052731946,0.0
5153.7524700164795,-0.03472030162811279,1.1926118,1596,1596000,198.47742,0.014349021,1000.0,0.09575492,-120.09355550805412,1,0.09575492,0.0
5157.271551370621,-0.011591792106628418,1.1802276,1597,1597000,199.0552,0.0038335952,1000.0,0.052235305,-119.43183806498364,1,0.052235305,0.0
5160.785417318344,0.05778926610946655,1.1894315,1598,1598000,200.37247,0.014078302,1000.0,0.100984365,-114.94352682050426,1,0.100984365,0.0
5164.3044328689575,0.002400219440460205,1.1939989,1599,1599000,201.65793,0.014547436,1000.0,0.08163105,-110.3868461284173,1,0.08163105,0.0
5167.833333015442,-0.01674330234527588,1.1883901,1600,1600000,201.81985,0.003768125,1000.0,0.055324104,-109.76234634498624,1,0.055324104,0.0
5171.367553949356,0.9815216027200222,1.2024893,1601,1601000,197.05391,0.013059813,1000.0,0.13136756,-175.97252238353886,1,0.13136756,0.0
5174.8861265182495,-0.017714619636535645,1.1967976,1602,1602000,196.7756,0.0045666825,1000.0,0.058868572,-178.97984569171064,1,0.058868572,0.0
5178.403396368027,0.04753953218460083,1.2113788,1603,1603000,197.84001,0.014765822,1000.0,0.102247015,-173.39053415494783,1,0.102247015,0.0
5181.922026872635,0.005670368671417236,1.2163177,1604,1604000,197.32593,0.004485517,1000.0,0.056277763,-169.85540969159533,1,0.056277763,0.0
5185.440348148346,-0.007081151008605957,1.2301238,1605,1605000,202.5605,0.01366864,1000.0,0.08726582,-106.4083766745011,1,0.08726582,0.0
5188.932054519653,0.07279026508331299,1.2433182,1606,1606000,201.84624,0.013311176,1000.0,0.09027982,-107.252769270761,1,0.09027982,0.0
5192.474617242813,-0.0002130270004272461,1.2444901,1607,1607000,201.63577,0.012541217,1000.0,0.092569485,-110.2701681827942,1,0.092569485,0.0
5196.006122350693,-0.003017425537109375,1.2342517,1608,1608000,201.13255,0.014266524,1000.0,0.09389609,-109.53632443460783,1,0.09389609,0.0
5199.541931152344,0.7085011601448059,1.225763,1609,1609000,205.95003,0.0053734886,1000.0,0.071820706,-45.26891078985896,1,0.071820706,0.0
5203.08268904686,-0.06829941272735596,1.2345825,1610,1610000,205.24226,0.003935803,1000.0,0.056195483,-50.815227430498204,1,0.056195483,0.0
5206.610068321228,0.019284605979919434,1.2376721,1611,1611000,203.05594,0.003866183,1000.0,0.05440064,-53.64160846267434,1,0.05440064,0.0
5210.135595321655,-0.0035396814346313477,1.2343128,1612,1612000,201.6039,0.0144641865,1000.0,0.08793241,-53.40245451404131,1,0.08793241,0.0
5213.658585071564,0.7991552948951721,1.2223145,1613,1613000,200.77185,0.014626031,1000.0,0.10817988,-52.49253314510554,1,0.10817988,0.0
5217.197742700577,0.02648550271987915,1.2158967,1614,1614000,199.80775,0.014879063,1000.0,0.097256765,-53.332100361771964,1,0.097256765,0.0
5220.760792970657,0.29237353801727295,1.2183243,1615,1615000,195.59784,0.0052358797,1000.0,0.07661362,-98.40755873266394,1,0.07661362,0.0
5224.301291942596,-0.012790918350219727,1.2099674,1616,1616000,195.26718,0.004228724,1000.0,0.053512637,-98.39398178466391,1,0.053512637,0.0
5227.83886384964,0.8955453187227249,1.2008225,1617,1617000,197.04543,0.0048187613,1000.0,0.066429414,-92.59595910442675,1,0.066429414,0.0
5231.376101016998,0.029480457305908203,1.1827697,1618,1618000,198.13016,0.0039282576,1000.0,0.054146025,-84.38195106624902,1,0.054146025,0.0
5234.897309303284,-0.0004801750183105469,1.1901145,1619,1619000,200.78635,0.012450107,1000.0,0.08330557,-83.55690313055226,1,0.08330557,0.0
5238.456713438034,-0.19551312923431396,1.2016706,1620,1620000,202.70505,0.0038425578,1000.0,0.06889951,-81.30293390435529,1,0.06889951,0.0
5242.00571680069,0.027030766010284424,1.1834961,1621,1621000,203.76535,0.014513119,1000.0,0.08727345,-80.45367911237545,1,0.08727345,0.0
5245.546359777451,-0.0012172460556030273,1.2039477,1622,1622000,204.8717,0.0137102865,1000.0,0.10064588,-78.23545955679697,1,0.10064588,0.0
5249.073235034943,0.0067375898361206055,1.1922315,1623,1623000,206.60434,0.013278844,1000.0,0.09397997,-64.40674627992469,1,0.09397997,0.0
5252.656478881836,-0.7781679630279541,1.1847703,1624,1624000,202.01646,0.0110286595,1000.0,0.080814645,-132.72623795314004,1,0.080814645,0.0
5256.209673404694,0.864207923412323,1.1940001,1625,1625000,202.85654,0.013054434,1000.0,0.108017266,-129.50880323593137,1,0.108017266,0.0
5259.776163101196,0.1286117434501648,1.1907552,1626,1626000,203.69969,0.0041173166,1000.0,0.05667457,-126.97074083985835,1,0.05667457,0.0
5263.328198432922,0.160508930683136,1.185496,1627,1627000,203.34506,0.0038311705,1000.0,0.055165887,-130.18707605936328,1,0.055165887,0.0
5266.868673086166,-0.013418793678283691,1.1836396,1628,1628000,202.56831,0.004049558,1000.0,0.0498121,-130.00287850122777,1,0.0498121,0.0
5270.392886638641,0.02334606647491455,1.1779697,1629,1629000,202.53041,0.012616277,1000.0,0.09080002,-128.71180262026255,1,0.09080002,0.0
5273.931984901428,-0.008735418319702148,1.1759187,1630,1630000,202.68365,0.014883763,1000.0,0.08950327,-128.5490785114579,1,0.08950327,0.0
5277.4872171878815,-0.0017507076263427734,1.1873931,1631,1631000,200.94865,0.0139024425,1000.0,0.08992809,-135.26715709862617,1,0.08992809,0.0
5281.026851177216,-0.0328449010848999,1.193212,1632,1632000,202.24284,0.014817887,1000.0,0.09781035,-131.90549824741763,1,0.09781035,0.0
5284.586340665817,0.8165433555841446,1.1893095,1633,1633000,202.21819,0.0043427963,1000.0,0.075508974,-134.27784236963822,1,0.075508974,0.0
5288.123663187027,0.02793443202972412,1.1928715,1634,1634000,203.02974,0.01329869,1000.0,0.09640586,-132.26209543781783,1,0.09640586,0.0
5291.648760557175,0.00937563180923462,1.1889635,1635,1635000,203.69759,0.014507258,1000.0,0.09460804,-132.7621597450366,1,0.09460804,0.0
5295.163145303726,0.02179133892059326,1.2043778,1636,1636000,203.90117,0.012560677,1000.0,0.08701896,-136.0996780837419,1,0.08701896,0.0
5298.702552556992,-0.011278748512268066,1.2081542,1637,1637000,204.3851,0.012981841,1000.0,0.09426987,-137.0759671139214,1,0.09426987,0.0
5302.242099761963,0.031334757804870605,1.1986284,1638,1638000,204.13011,0.004309328,1000.0,0.058239475,-137.4390978357899,1,0.058239475,0.0
5306.146849155426,0.0034833550453186035,1.2087802,1639,1639000,203.52664,0.014212145,1000.0,0.09133607,-140.80269956054985,1,0.09133607,0.0
5309.654630422592,0.0046874284744262695,1.2184358,1640,1640000,203.33553,0.0038492167,1000.0,0.052638113,-140.97888566547084,1,0.052638113,0.0
5313.193855762482,0.0937575101852417,1.2218627,1641,1641000,208.03731,0.0037931444,1000.0,0.05425588,-75.28425245932347,1,0.05425588,0.0
5316.7196829319,-0.03554999828338623,1.2250382,1642,1642000,208.71167,0.012901591,1000.0,0.08547742,-76.69725804985087,1,0.08547742,0.0
5320.215074300766,0.01871657371520996,1.2340852,1643,1643000,208.32588,0.01451654,1000.0,0.09681316,-78.59536763981349,1,0.09681316,0.0
5323.7314648628235,0.03561490774154663,1.2334347,1644,1644000,208.86649,0.0037812488,1000.0,0.051957376,-86.04204229633741,1,0.051957376,0.0
5327.242702722549,0.0035118460655212402,1.222128,1645,1645000,208.31973,0.0137088,1000.0,0.09732544,-86.78181389512555,1,0.09732544,0.0
5330.759881019592,0.010757625102996826,1.2234197,1646,1646000,208.91394,0.013367913,1000.0,0.099631704,-84.8143740019255,1,0.099631704,0.0
5334.27214884758,-0.023443222045898438,1.2154298,1647,1647000,209.31802,0.013823099,1000.0,0.083699435,-84.75716648199764,1,0.083699435,0.0
5337.769157409668,0.028004229068756104,1.2149948,1648,1648000,209.17163,0.00378028,1000.0,0.050764866,-84.12582579480448,1,0.050764866,0.0
5341.274693489075,0.0368422269821167,1.2334958,1649,1649000,208.66309,0.014658345,1000.0,0.09193546,-85.80800408468467,1,0.09193546,0.0
5344.775119781494,-0.009595036506652832,1.2471068,1650,1650000,208.53687,0.0037701766,1000.0,0.048887316,-84.28966120099734,1,0.048887316,0.0
5348.274886131287,0.019521713256835938,1.2379704,1651,1651000,210.42679,0.014625948,1000.0,0.09749564,-78.74615099784151,1,0.09749564,0.0
5351.770968437195,0.0035638809204101562,1.2147776,1652,1652000,210.91016,0.014262176,1000.0,0.09433231,-79.97182775952724,1,0.09433231,0.0
5355.286621570587,0.017953097820281982,1.2072691,1653,1653000,211.01797,0.004000597,1000.0,0.04991968,-78.46728480953145,1,0.04991968,0.0
5358.811253786087,0.8606622070074081,1.2142807,1654,1654000,210.87979,0.0038114528,1000.0,0.05884631,-78.49124463912776,1,0.05884631,0.0
5362.319888114929,-0.019399404525756836,1.2051909,1655,1655000,214.53593,0.014665592,1000.0,0.08597988,-32.12204847347412,1,0.08597988,0.0
5365.826724529266,0.01772153377532959,1.2205051,1656,1656000,215.58257,0.0039746515,1000.0,0.053759303,-31.467233792029106,1,0.053759303,0.0
5369.337430238724,0.01489323377609253,1.216597,1657,1657000,214.99527,0.0038705156,1000.0,0.04784579,-35.23048172916712,1,0.04784579,0.0
5372.847664833069,0.010862410068511963,1.2082974,1658,1658000,215.2214,0.013750291,1000.0,0.09049852,-34.715391710060274,1,0.09049852,0.0
5376.365314483643,0.013651371002197266,1.2071669,1659,1659000,214.24551,0.01378491,1000.0,0.08847462,-30.936439767866695,1,0.08847462,0.0
5379.913630485535,0.9767206069082022,1.200644,1660,1660000,207.61337,0.013667726,1000.0,0.12514634,-102.65147683072546,1,0.12514634,0.0
5383.48944234848,0.8455570340156555,1.1908357,1661,1661000,207.80637,0.0064528584,1000.0,0.0779898,-104.35003318357005,1,0.0779898,0.0
5387.021234035492,0.051112592220306396,1.1989139,1662,1662000,207.69507,0.014644957,1000.0,0.09833114,-103.55208284954742,1,0.09833114,0.0
5390.553569555283,0.0342792272567749,1.1888335,1664,1664000,213.5686,0.0037519182,1000.0,0.053092446,-36.645511111611654,2,0.053092446,0.0
5394.083241701126,-0.038355112075805664,1.1801975,1665,1665000,214.12436,0.014832936,1000.0,0.08421671,-33.88631193137833,1,0.08421671,0.0
5397.611251831055,0.02294027805328369,1.1522539,1666,1666000,214.45035,0.013229941,1000.0,0.08818489,-31.066856249792078,1,0.08818489,0.0
5401.1641166210175,-0.035868287086486816,1.1334529,1667,1667000,215.04147,0.014165503,1000.0,0.08450508,-27.83529068774875,1,0.08450508,0.0
5404.688945770264,0.019670307636260986,1.1256931,1668,1668000,214.98003,0.014284413,1000.0,0.10127064,-24.229616208988762,1,0.10127064,0.0
5408.222650527954,0.03983044624328613,1.1399521,1669,1669000,215.26021,0.014207927,1000.0,0.09554945,-22.242912909517436,1,0.09554945,0.0
5411.768256187439,-0.02941763401031494,1.1189965,1670,1670000,215.40157,0.0149126295,1000.0,0.09535934,-18.998584949687658,1,0.09535934,0.0
5415.293654918671,0.8831450268626213,1.1161431,1671,1671000,216.48454,0.013394572,1000.0,0.10353607,-11.381384762324455,1,0.10353607,0.0
5418.809996366501,0.014262497425079346,1.1414436,1672,1672000,216.9061,0.013952035,1000.0,0.099923044,-9.287742029736568,1,0.099923044,0.0
5422.317436218262,0.017225265502929688,1.1371702,1673,1673000,217.14505,0.013148788,1000.0,0.0915393,-7.762741080612801,1,0.0915393,0.0
5425.840098142624,-0.006491303443908691,1.1520485,1674,1674000,217.71622,0.003756828,1000.0,0.04777152,1.4895787507436693,1,0.04777152,0.0
5429.358295440674,0.004631936550140381,1.1592811,1675,1675000,218.11128,0.014022489,1000.0,0.090003125,7.3331540522157415,1,0.090003125,0.0
5432.878596782684,0.7920882850885391,1.1594853,1676,1676000,217.61655,0.00428505,1000.0,0.083079815,13.22792428578622,1,0.083079815,0.0
5436.39656329155,-0.03383827209472656,1.1757509,1677,1677000,217.94165,0.013772419,1000.0,0.083829984,18.24773945234366,1,0.083829984,0.0
5439.927398681641,-0.0033200979232788086,1.1665645,1679,1679000,218.71367,0.0041405633,1000.0,0.05302912,23.545333879738145,2,0.05302912,0.0
5443.450764417648,0.07356232404708862,1.1676849,1680,1680000,219.98933,0.0040722787,1000.0,0.05016382,28.84461741526967,1,0.05016382,0.0
5446.981479644775,-0.012229681015014648,1.1587129,1681,1681000,221.65092,0.014446043,1000.0,0.0910244,30.14870212023327,1,0.0910244,0.0
5450.490331172943,0.0028402209281921387,1.1622924,1682,1682000,221.75793,0.0138417985,1000.0,0.09154333,34.6307954676308,1,0.09154333,0.0
5454.016932010651,-0.0011311769485473633,1.162172,1683,1683000,222.58487,0.005236988,1000.0,0.04957941,38.26698653924775,1,0.04957941,0.0
5457.556854724884,0.9888788228854537,1.1592927,1684,1684000,217.35153,0.0043103313,1000.0,0.07809235,-23.987266745986187,1,0.07809235,0.0
5461.077039480209,-0.00963139533996582,1.1386629,1685,1685000,217.87114,0.0039091967,1000.0,0.05089978,-18.732248794517808,1,0.05089978,0.0
5464.580393791199,-0.033469319343566895,1.1273409,1686,1686000,217.77673,0.012526259,1000.0,0.09003346,-18.11687208602666,1,0.09003346,0.0
5468.085917472839,0.012779593467712402,1.1130357,1687,1687000,217.33125,0.0043996694,1000.0,0.048438925,-21.549581362686002,1,0.048438925,0.0
5471.582984209061,0.014877796173095703,1.0893689,1688,1688000,217.08328,0.0142580345,1000.0,0.08942261,-21.328010329918822,1,0.08942261,0.0
5475.097607135773,0.013154566287994385,1.0882416,1689,1689000,217.82707,0.013063582,1000.0,0.07854545,-16.95446439950722,1,0.07854545,0.0
5478.598246574402,0.015093505382537842,1.0904527,1690,1690000,218.19304,0.014658672,1000.0,0.0890491,-10.255509998644403,1,0.0890491,0.0
5482.107267379761,0.02723461389541626,1.0793777,1691,1691000,217.54868,0.013397818,1000.0,0.09168512,-8.318461891094376,1,0.09168512,0.0
5485.632543087006,0.023909449577331543,1.0687767,1692,1692000,216.77255,0.0042267535,1000.0,0.04876719,-10.535372188810765,1,0.04876719,0.0
5489.135736703873,0.024427056312561035,1.0664197,1694,1694000,217.24756,0.012914216,1000.0,0.0930163,-2.7878173127938566,2,0.0930163,0.0
5492.6383645534515,0.00639188289642334,1.0612947,1695,1695000,216.58464,0.012250047,1000.0,0.07908626,-0.9327241474134894,1,0.07908626,0.0
5496.148795366287,-0.01626598834991455,1.038528,1696,1696000,216.00821,0.012758357,1000.0,0.09398086,2.3349713088154886,1,0.09398086,0.0
5499.654083251953,0.11889344453811646,1.0283489,1697,1697000,216.00375,0.004161538,1000.0,0.050637733,10.77551831070907,1,0.050637733,0.0
5503.161385297775,0.009697258472442627,1.0106359,1698,1698000,216.03525,0.01409516,1000.0,0.087631285,13.195382312108142,1,0.087631285,0.0
5506.675511598587,0.8724801689386368,1.005287,1699,1699000,215.66153,0.013214018,1000.0,0.11171298,14.51112387753941,1,0.11171298,0.0
5510.197656869888,0.00609511137008667,0.99947536,1700,1700000,220.99838,0.014789011,1000.0,0.08725849,91.15440450366424,1,0.08725849,0.0
5513.701476097107,0.00751495361328125,0.99395907,1701,1701000,220.3769,0.004217075,1000.0,0.046621263,98.40328703001481,1,0.046621263,0.0
5517.206545829773,0.0016018152236938477,0.98716927,1702,1702000,220.03299,0.0041124024,1000.0,0.05323123,102.65914209820362,1,0.05323123,0.0
5520.739004850388,-0.05266928672790527,0.9852997,1703,1703000,219.25803,0.014448666,1000.0,0.09752437,106.34097042787491,1,0.09752437,0.0
5524.237742424011,0.02346569299697876,0.9923787,1704,1704000,219.49048,0.013251711,1000.0,0.08609304,112.30221747839767,1,0.08609304,0.0
5527.740477561951,-0.010010242462158203,0.98973125,1705,1705000,219.10165,0.01207768,1000.0,0.0752857,113.34071110388558,1,0.0752857,0.0
5531.2379322052,-0.0008211135864257812,0.97759235,1706,1706000,219.53531,0.014672474,1000.0,0.094171435,117.76566879995971,1,0.094171435,0.0
5534.744834899902,-0.03550612926483154,0.9867706,1707,1707000,219.1855,0.014468191,1000.0,0.08765618,121.51638297663362,1,0.08765618,0.0
5538.271167755127,0.10968375205993652,0.975655,1708,1708000,217.65942,0.013584152,1000.0,0.09019767,102.5084856211954,1,0.09019767,0.0
5541.789160013199,0.32990121841430664,0.96477467,1709,1709000,217.07642,0.004365814,1000.0,0.06147094,108.19235797032445,1,0.06147094,0.0
5545.3358290195465,0.006426095962524414,0.9733219,1710,1710000,216.95927,0.01289781,1000.0,0.09816,112.3822283887545,1,0.09816,0.0
