EpisodesSoFar,EpThisIter,entloss,TimeElapsed,optimgain,EpLenMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,meankl,EpRewMean
202,1,0.0,489.62718391418457,0.08711144,1000.0,-1120.0677405478732,202000,8.996391,0.11024409532546997,0.08711144,0.010192064,347.45908
203,1,0.0,492.9773635864258,0.091946125,1000.0,-1122.2527890211254,203000,8.9925,0.1157880425453186,0.091946125,0.00835584,345.1928
204,1,0.0,496.2781779766083,0.09233011,1000.0,-1124.07532673362,204000,8.996095,0.10723567008972168,0.09233011,0.009602491,343.0479
205,1,0.0,499.5616991519928,0.10778199,1000.0,-1134.0994059704085,205000,9.000743,0.21749448776245117,0.10778199,0.009866617,350.31143
206,1,0.0,503.1671760082245,0.09103604,1000.0,-1135.6355074082453,206000,9.000624,0.04649227857589722,0.09103604,0.0088372,348.06644
207,1,0.0,506.4782385826111,0.10284899,1000.0,-1138.2369677099716,207000,8.994792,0.1633111834526062,0.10284899,0.009715738,345.2985
208,1,0.0,509.7809648513794,0.091287985,1000.0,-1140.5868137496377,208000,8.983263,0.10148602724075317,0.091287985,0.009066057,343.0396
209,1,0.0,513.0971555709839,0.08764752,1000.0,-1140.2446090993446,209000,8.985311,0.1920451521873474,0.08764752,0.009899881,341.10052
210,1,0.0,516.4116837978363,0.088824116,1000.0,-1141.0098606169904,210000,8.991932,0.11853933334350586,0.088824116,0.0093396455,339.1835
211,1,0.0,519.7229015827179,0.08644289,1000.0,-1144.4441624446672,211000,8.99272,0.032086968421936035,0.08644289,0.008200347,337.11783
212,1,0.0,523.0377373695374,0.11847219,1000.0,-1149.5117911880282,212000,8.99609,0.3768344521522522,0.11847219,0.009771947,334.12485
213,1,0.0,526.3473374843597,0.090329856,1000.0,-1152.8723194583424,213000,8.998889,0.02752208709716797,0.090329856,0.009668671,331.05917
214,1,0.0,529.6563873291016,0.09881671,1000.0,-1155.4011917187456,214000,8.996653,0.11637598276138306,0.09881671,0.00822777,329.18973
215,1,0.0,532.9611275196075,0.0986897,1000.0,-1156.6890080964772,215000,8.992731,0.07565838098526001,0.0986897,0.01000833,327.22623
216,1,0.0,536.2752718925476,0.094902284,1000.0,-1158.6718501650462,216000,8.983395,0.22963136434555054,0.094902284,0.008636968,325.9315
217,1,0.0,539.587432384491,0.09247436,1000.0,-1162.0945763155128,217000,8.988848,0.14290094375610352,0.09247436,0.009837921,323.0107
218,1,0.0,542.9061188697815,0.1047076,1000.0,-1168.3940751912517,218000,8.985844,0.4311004877090454,0.1047076,0.010096107,337.11304
219,1,0.0,546.2119171619415,0.11409174,1000.0,-1181.303135462344,219000,8.994794,0.5156972706317902,0.11409174,0.010807501,346.6479
220,1,0.0,549.5273554325104,0.095237195,1000.0,-1189.430796735217,220000,8.987548,0.02179354429244995,0.095237195,0.008649243,343.31186
221,1,0.0,552.8332188129425,0.0894627,1000.0,-1195.0666469351409,221000,8.992475,0.06260448694229126,0.0894627,0.008554772,340.49725
222,1,0.0,556.1469056606293,0.097183496,1000.0,-1197.5172226543534,222000,9.002916,0.09270113706588745,0.097183496,0.009597763,338.54117
223,1,0.0,559.4515247344971,0.09056041,1000.0,-1199.2999365529356,223000,9.011055,-0.021062374114990234,0.09056041,0.009063436,336.2879
224,1,0.0,562.7635569572449,0.09268766,1000.0,-1195.338812364461,224000,9.008983,0.04606062173843384,0.09268766,0.009236415,339.50726
225,1,0.0,566.0729024410248,0.10038634,1000.0,-1195.8641427301156,225000,9.012871,0.3522822856903076,0.10038634,0.0101039605,337.44342
226,1,0.0,569.3755979537964,0.09189326,1000.0,-1200.5882604213298,226000,9.005131,0.19970130920410156,0.09189326,0.009655951,334.63315
227,1,0.0,572.6810119152069,0.08871491,1000.0,-1201.2994012930521,227000,8.998546,0.018251478672027588,0.08871491,0.00842677,332.31613
228,1,0.0,575.9797644615173,0.09339097,1000.0,-1202.5544393420537,228000,8.995647,0.01444089412689209,0.09339097,0.008615529,329.63672
229,1,0.0,579.2884616851807,0.12354351,1000.0,-1213.0597172784958,229000,8.994008,0.16921430826187134,0.12354351,0.008893227,330.38953
230,1,0.0,582.5919859409332,0.09035137,1000.0,-1214.4915107767813,230000,8.993526,0.12959790229797363,0.09035137,0.010399673,328.00803
231,1,0.0,585.899961233139,0.09478923,1000.0,-1215.0839205624222,231000,8.992675,0.11961483955383301,0.09478923,0.009165777,326.3512
232,1,0.0,589.2090158462524,0.093811065,1000.0,-1218.6674857956884,232000,8.989501,0.26792222261428833,0.093811065,0.008796066,323.96323
233,1,0.0,592.5182476043701,0.09596043,1000.0,-1217.8598919004373,233000,8.981009,0.06457626819610596,0.09596043,0.009370512,323.34503
234,1,0.0,595.8253033161163,0.107188985,1000.0,-1223.6652007383195,234000,8.971192,0.45736628770828247,0.107188985,0.010467518,322.30646
235,1,0.0,599.1368699073792,0.09545436,1000.0,-1228.8286694118322,235000,8.976126,0.05627816915512085,0.09545436,0.008994808,320.93707
236,1,0.0,602.4398059844971,0.09416552,1000.0,-1234.9062343049934,236000,8.971259,-0.008210420608520508,0.09416552,0.008501591,318.89606
237,1,0.0,605.753002166748,0.095830455,1000.0,-1238.4508631402855,237000,8.96834,0.2782031297683716,0.095830455,0.009404195,317.72305
238,1,0.0,609.0670897960663,0.12373658,1000.0,-1241.0127194822842,238000,8.979374,0.29974645376205444,0.12373658,0.009958136,317.02792
239,1,0.0,612.3737413883209,0.09708835,1000.0,-1242.226584111922,239000,8.979316,0.10083460807800293,0.09708835,0.008669805,316.91684
240,1,0.0,615.6838357448578,0.10475562,1000.0,-1258.7462402313065,240000,8.982859,-0.7318986654281616,0.10475562,0.009277806,339.41138
241,1,0.0,618.9920716285706,0.090815246,1000.0,-1267.9054999223433,241000,8.974688,0.2256007194519043,0.090815246,0.00958915,338.4952
242,1,0.0,622.306293964386,0.10058366,1000.0,-1271.4232172566694,242000,8.975412,0.4757575988769531,0.10058366,0.008888725,339.45465
243,1,0.0,625.6086239814758,0.089403816,1000.0,-1276.5603460321113,243000,8.986804,-0.0002263784408569336,0.089403816,0.00909541,338.629
244,1,0.0,628.9163682460785,0.10816565,1000.0,-1278.9357036334088,244000,8.991037,0.2908501625061035,0.10816565,0.010642765,338.23566
245,1,0.0,632.225138425827,0.09113461,1000.0,-1272.8715475683866,245000,8.988895,0.34115660190582275,0.09113461,0.00942127,328.0767
246,1,0.0,635.5318791866302,0.090945505,1000.0,-1275.7760094977432,246000,8.994578,0.06819206476211548,0.090945505,0.008880432,327.6727
247,1,0.0,638.8360114097595,0.09964748,1000.0,-1278.7189289664948,247000,8.9912,0.1569231152534485,0.09964748,0.00862341,327.313
248,1,0.0,642.1391770839691,0.08747527,1000.0,-1281.382029898871,248000,8.987291,0.08381694555282593,0.08747527,0.008821087,329.99353
249,1,0.0,645.4393134117126,0.08466317,1000.0,-1284.2856839835235,249000,8.988945,-0.0445253849029541,0.08466317,0.0089924745,330.48956
250,1,0.0,648.7395358085632,0.09913564,1000.0,-1289.1548756483317,250000,8.999996,0.16674619913101196,0.09913564,0.010273273,330.11523
251,1,0.0,652.048290014267,0.093969345,1000.0,-1295.2704718352418,251000,8.998953,0.35346561670303345,0.093969345,0.009911956,330.6187
252,1,0.0,655.3509907722473,0.10310109,1000.0,-1300.767876184907,252000,8.990791,0.24412214756011963,0.10310109,0.010506982,329.73267
253,1,0.0,658.6580903530121,0.10927045,1000.0,-1304.3140475544783,253000,8.992191,0.48800039291381836,0.10927045,0.0093136495,329.47745
254,1,0.0,661.9605214595795,0.112834655,1000.0,-1309.7699017491673,254000,8.983642,0.19899582862854004,0.112834655,0.010152082,344.71185
256,2,0.0,665.2679455280304,0.09849341,1000.0,-1316.6210039344235,256000,8.9812,-0.07450032234191895,0.09849341,0.009144322,344.8453
257,1,0.0,668.5700118541718,0.12528245,1000.0,-1319.3496207102457,257000,8.975328,0.3518061637878418,0.12528245,0.00917723,346.1053
258,1,0.0,671.8808763027191,0.09773224,1000.0,-1318.2834381718187,258000,8.978936,0.2023545503616333,0.09773224,0.010007801,329.4663
259,1,0.0,675.184276342392,0.09418215,1000.0,-1312.0304289591181,259000,8.974665,0.24329572916030884,0.09418215,0.009729654,317.71567
260,1,0.0,678.4886264801025,0.15086955,1000.0,-1307.1841093870237,260000,8.965288,0.4368128776550293,0.15086955,0.0096722115,324.64545
261,1,0.0,681.8003604412079,0.09874621,1000.0,-1309.7939516980016,261000,8.969103,0.12735283374786377,0.09874621,0.011371251,324.50803
262,1,0.0,685.1022744178772,0.105055146,1000.0,-1308.8084225891882,262000,8.97575,0.37866395711898804,0.105055146,0.009018969,325.0263
263,1,0.0,688.4140365123749,0.1100042,1000.0,-1310.6840374045566,263000,8.9802685,0.6247795224189758,0.1100042,0.010764334,324.45248
264,1,0.0,691.7158126831055,0.09500347,1000.0,-1310.146428240921,264000,8.9557,0.12430882453918457,0.09500347,0.009458124,325.94598
265,1,0.0,695.0237197875977,0.104772784,1000.0,-1310.1886809167847,265000,8.943685,0.06814229488372803,0.104772784,0.010090998,327.30627
266,1,0.0,698.3328685760498,0.10274935,1000.0,-1321.2734519087885,266000,8.946726,0.6080797016620636,0.10274935,0.010015769,335.99503
267,1,0.0,701.6494040489197,0.16400765,1000.0,-1323.8587953138215,267000,8.947514,0.4481343626976013,0.16400765,0.009944614,337.19257
268,1,0.0,704.9520165920258,0.10769126,1000.0,-1325.0902414376353,268000,8.946829,0.4224136471748352,0.10769126,0.009699237,337.92578
269,1,0.0,708.26020860672,0.0964448,1000.0,-1319.1887919520348,269000,8.954098,0.14001917839050293,0.0964448,0.009490244,334.296
271,2,0.0,711.5777928829193,0.094094984,1000.0,-1329.032856001432,271000,8.948069,0.38934165239334106,0.094094984,0.0091210315,334.75302
272,1,0.0,714.8847668170929,0.094920546,1000.0,-1328.036858672513,272000,8.952159,0.19089359045028687,0.094920546,0.009509068,335.688
273,1,0.0,718.2026233673096,0.1147106,1000.0,-1329.6598673074088,273000,8.98882,0.23922252655029297,0.1147106,0.010511336,336.70477
274,1,0.0,721.5086493492126,0.103859484,1000.0,-1327.224942759501,274000,8.988769,0.33660006523132324,0.103859484,0.010758842,336.43555
275,1,0.0,724.816314458847,0.13911203,1000.0,-1327.0979974700508,275000,8.999321,0.21724587678909302,0.13911203,0.011155438,338.18658
276,1,0.0,728.1219892501831,0.13204914,1000.0,-1330.9529781513975,276000,8.99409,0.6786147952079773,0.13204914,0.0106162075,337.52313
277,1,0.0,731.4359638690948,0.104131594,1000.0,-1334.5556265081514,277000,8.985352,0.5741120278835297,0.104131594,0.009514668,338.22208
278,1,0.0,734.7451596260071,0.097407624,1000.0,-1336.7412676050649,278000,8.98901,0.4293724298477173,0.097407624,0.009862828,336.66812
279,1,0.0,738.0572504997253,0.090533525,1000.0,-1338.0097791505618,279000,8.998116,0.3501189947128296,0.090533525,0.009778997,335.41678
280,1,0.0,741.3599953651428,0.09069121,1000.0,-1328.4903823566965,280000,8.994251,0.08416152000427246,0.09069121,0.0114023145,311.90628
281,1,0.0,744.6763060092926,0.11695199,1000.0,-1329.094305987021,281000,8.993526,0.8633135557174683,0.11695199,0.008997384,314.10562
282,1,0.0,747.9758620262146,0.10217922,1000.0,-1327.2962119806677,282000,8.9851885,0.39936143159866333,0.10217922,0.010909724,311.84082
283,1,0.0,751.2849862575531,0.09987797,1000.0,-1338.204151578059,283000,8.985545,0.729252964258194,0.09987797,0.009196533,318.4737
284,1,0.0,754.5890305042267,0.106257826,1000.0,-1341.3353688181455,284000,8.9742565,0.7797041982412338,0.106257826,0.010173834,318.1254
286,2,0.0,757.8966732025146,0.12207401,1000.0,-1349.5045077854993,286000,8.973223,0.8239681273698807,0.12207401,0.009523213,318.93353
287,1,0.0,761.209089756012,0.12535872,1000.0,-1351.9956317555332,287000,8.961046,0.8944249600172043,0.12535872,0.009794572,320.5374
288,1,0.0,764.5129678249359,0.110398024,1000.0,-1353.9021967424644,288000,8.968394,0.8971535637974739,0.110398024,0.009439299,316.2286
289,1,0.0,767.8250322341919,0.118303075,1000.0,-1358.160487772608,289000,8.96697,0.9216088876128197,0.118303075,0.010542924,317.64746
290,1,0.0,771.1407606601715,0.09079762,1000.0,-1371.4096168307537,290000,8.953738,-0.011446356773376465,0.09079762,0.009886291,321.64175
291,1,0.0,774.4485673904419,0.1191624,1000.0,-1373.4840734539466,291000,8.960894,0.9331027045845985,0.1191624,0.009681001,319.83716
292,1,0.0,777.7550766468048,0.11997058,1000.0,-1373.6752755992607,292000,8.95794,0.7216566801071167,0.11997058,0.010303646,327.04077
293,1,0.0,781.0753328800201,0.096379295,1000.0,-1381.1825479118545,293000,8.952679,0.12006264925003052,0.096379295,0.010336956,331.8202
294,1,0.0,784.3837494850159,0.107139036,1000.0,-1380.9656908085453,294000,8.944591,0.928434319794178,0.107139036,0.009651545,317.64957
295,1,0.0,787.7033030986786,0.118799314,1000.0,-1382.2069204424704,295000,8.935682,0.8253176808357239,0.118799314,0.010750379,317.40982
296,1,0.0,791.0113160610199,0.09396972,1000.0,-1385.4154201918195,296000,8.926565,0.07632923126220703,0.09396972,0.010255398,320.51776
297,1,0.0,794.3217055797577,0.10259253,1000.0,-1386.281565384123,297000,8.918948,-0.33175671100616455,0.10259253,0.010062609,322.7422
298,1,0.0,797.6341519355774,0.1157275,1000.0,-1386.130023463349,298000,8.916435,0.8022692501544952,0.1157275,0.0098442715,323.53632
299,1,0.0,800.9574880599976,0.11694734,1000.0,-1387.7807802432794,299000,8.907719,0.6262260973453522,0.11694734,0.010402438,323.52612
300,1,0.0,804.2708339691162,0.1301583,1000.0,-1396.5555737280538,300000,8.905222,0.6268424987792969,0.1301583,0.010663728,321.3216
301,1,0.0,807.5929577350616,0.12961945,1000.0,-1396.8669387673326,301000,8.895387,0.5133552551269531,0.12961945,0.008507454,325.4586
302,1,0.0,810.9120869636536,0.110544086,1000.0,-1403.4658036846347,302000,8.901975,0.6868263781070709,0.110544086,0.009668356,325.99466
303,1,0.0,814.238018989563,0.14565648,1000.0,-1420.261922029968,303000,8.9042425,0.12009745836257935,0.14565648,0.010930514,333.60956
304,1,0.0,817.5612797737122,0.087650046,1000.0,-1433.5115520493487,304000,8.898367,0.04180985689163208,0.087650046,0.0103580905,333.2197
305,1,0.0,820.8813424110413,0.1760391,1000.0,-1443.5253672317072,305000,8.895453,0.348318874835968,0.1760391,0.010816775,338.96783
306,1,0.0,824.2034575939178,0.11618913,1000.0,-1440.9410780013586,306000,8.892623,0.3276726007461548,0.11618913,0.009407493,332.0809
307,1,0.0,827.512852191925,0.09744001,1000.0,-1450.2405141330862,307000,8.872247,0.34500622749328613,0.09744001,0.00902896,330.2603
308,1,0.0,830.8477337360382,0.13632599,1000.0,-1460.5991298977917,308000,8.878527,0.7194143235683441,0.13632599,0.011213856,331.24332
309,1,0.0,834.4608373641968,0.10875601,1000.0,-1463.1795926725194,309000,8.871215,-0.2745620012283325,0.10875601,0.009251358,334.16022
310,1,0.0,837.7690393924713,0.15057272,1000.0,-1471.21694998975,310000,8.866644,0.6658686101436615,0.15057272,0.01115122,336.73495
311,1,0.0,841.0763750076294,0.14242479,1000.0,-1473.0440657153536,311000,8.863773,0.8451680839061737,0.14242479,0.010703115,337.5997
312,1,0.0,844.3951108455658,0.120676115,1000.0,-1486.1159755365156,312000,8.864623,0.5456772744655609,0.120676115,0.010245018,351.18896
313,1,0.0,847.7131495475769,0.12789431,1000.0,-1493.5259600867394,313000,8.861614,0.805082693696022,0.12789431,0.011275772,350.07245
314,1,0.0,851.0234558582306,0.11284604,1000.0,-1504.28384534701,314000,8.857665,0.4537804126739502,0.11284604,0.011546931,349.9239
315,1,0.0,854.3275039196014,0.105826795,1000.0,-1510.9550206107563,315000,8.857174,0.1206216812133789,0.105826795,0.010197261,347.0461
316,1,0.0,857.6365113258362,0.10813007,1000.0,-1513.4034689429013,316000,8.860108,0.5614738762378693,0.10813007,0.0106081385,346.81158
317,1,0.0,860.9547996520996,0.10635039,1000.0,-1521.2343913982495,317000,8.857909,-0.473325252532959,0.10635039,0.012621645,346.17108
318,1,0.0,864.2713491916656,0.11735174,1000.0,-1529.1114654022506,318000,8.862138,0.6891288757324219,0.11735174,0.010775576,348.00327
319,1,0.0,867.5880579948425,0.115990415,1000.0,-1539.787457780529,319000,8.857066,0.6010920703411102,0.115990415,0.010932831,351.04712
320,1,0.0,870.9097888469696,0.1045014,1000.0,-1544.4597909341915,320000,8.844347,-0.00014281272888183594,0.1045014,0.011371209,348.84723
321,1,0.0,874.2319869995117,0.124756664,1000.0,-1548.5882608168024,321000,8.849799,0.8259495794773102,0.124756664,0.010670308,344.2506
322,1,0.0,877.5488603115082,0.12624243,1000.0,-1557.2566657350071,322000,8.851441,0.4354029893875122,0.12624243,0.010804515,349.62305
323,1,0.0,880.8593430519104,0.112120986,1000.0,-1551.9573183541688,323000,8.844116,0.8198098540306091,0.112120986,0.010415828,341.61008
324,1,0.0,884.1838781833649,0.122072645,1000.0,-1553.1080635022777,324000,8.838511,0.632077157497406,0.122072645,0.010046367,339.89117
325,1,0.0,887.4961602687836,0.16248325,1000.0,-1553.401223107638,325000,8.843993,0.6213998794555664,0.16248325,0.010427985,337.25815
326,1,0.0,890.8106048107147,0.10466106,1000.0,-1559.9527322494282,326000,8.847415,0.6814527213573456,0.10466106,0.010544946,335.57767
327,1,0.0,894.1357202529907,0.13373405,1000.0,-1576.595383691508,327000,8.8463,0.6687875390052795,0.13373405,0.010900191,338.23468
328,1,0.0,897.4314069747925,0.121899724,1000.0,-1590.9973868801972,328000,8.842396,0.424322247505188,0.121899724,0.011077367,339.97662
329,1,0.0,900.7439754009247,0.111652814,1000.0,-1600.3021668173837,329000,8.838136,0.7312916219234467,0.111652814,0.011601897,335.66895
330,1,0.0,904.0576701164246,0.13653025,1000.0,-1602.704741079439,330000,8.851452,0.7172120809555054,0.13653025,0.011847023,336.08716
331,1,0.0,907.374306678772,0.11756888,1000.0,-1604.3114751612811,331000,8.86024,0.6376952230930328,0.11756888,0.0103085935,335.59436
332,1,0.0,910.6931028366089,0.15041044,1000.0,-1620.8513207337924,332000,8.847047,0.6992889046669006,0.15041044,0.010142496,331.2169
333,1,0.0,914.0316250324249,0.08954519,1000.0,-1681.5767299009071,333000,8.867109,0.5231155157089233,0.08954519,0.010595864,361.10483
334,1,0.0,917.347892999649,0.15054417,1000.0,-1693.972300055743,334000,8.873888,0.7480036914348602,0.15054417,0.010100972,357.32047
335,1,0.0,920.6728746891022,0.0949913,1000.0,-1701.9361487449064,335000,8.886895,0.37686026096343994,0.0949913,0.011340585,355.42303
336,1,0.0,923.997377872467,0.08664434,1000.0,-1729.1206787007056,336000,8.901679,0.5691033601760864,0.08664434,0.009973571,355.53503
337,1,0.0,927.30739402771,0.10770113,1000.0,-1751.9250832533041,337000,8.9037285,0.6309626996517181,0.10770113,0.010009785,359.01532
338,1,0.0,930.6165719032288,0.14067979,1000.0,-1764.9974748103546,338000,8.898726,0.5091818571090698,0.14067979,0.013665555,359.23953
339,1,0.0,933.9414370059967,0.0995401,1000.0,-1779.8201039654136,339000,8.901485,0.5869728028774261,0.0995401,0.009492857,361.71396
340,1,0.0,937.2652111053467,0.14107662,1000.0,-1788.9326528667857,340000,8.899791,0.31389278173446655,0.14107662,0.010449439,363.46368
341,1,0.0,940.5857081413269,0.14923143,1000.0,-1809.3576037417079,341000,8.900214,0.0704769492149353,0.14923143,0.0112312725,363.7798
342,1,0.0,943.9057257175446,0.1316272,1000.0,-1822.6311850506002,342000,8.904049,0.8464365303516388,0.1316272,0.011027418,361.52084
