surrgain,EpThisIter,TimeElapsed,entropy,entloss,TimestepsSoFar,EpisodesSoFar,EpLenMean,meankl,optimgain,EpTrueRewMean,ev_tdlam_before,EpRewMean
0.38330787,14,5430.54932141304,23.25472,0.0,1185115,14858,77.975,0.005825094,0.38330787,374.8054601714956,0.15642589330673218,0.5047753
0.29938972,12,5435.140915632248,23.255377,0.0,1186099,14870,78.875,0.0063877488,0.29938972,382.48511855073434,0.06243467330932617,0.60588014
0.26293156,12,5439.871987104416,23.260826,0.0,1187138,14882,79.675,0.005650678,0.26293156,379.9618798102018,0.040991365909576416,0.85030377
0.4082978,13,5444.470474481583,23.259212,0.0,1188209,14895,82.625,0.0065812864,0.4082978,391.77248344456876,0.16335856914520264,0.97822344
0.16025087,13,5449.113589525223,23.259356,0.0,1189264,14908,81.75,0.0059087086,0.16025087,392.21047182621595,-0.6211928129196167,0.8454367
0.24934655,13,5454.375101566315,23.259787,0.0,1190320,14921,82.15,0.005879413,0.24934655,402.59733440953676,-0.4312319755554199,0.7697077
0.512542,12,5459.105982303619,23.261803,0.0,1191304,14933,82.35,0.0067648273,0.512542,406.2774294139899,-0.053701043128967285,0.7453825
0.16997555,14,5463.7416043281555,23.269773,0.0,1192356,14947,79.075,0.0058524925,0.16997555,391.36685053529254,-0.4714982509613037,0.505033
0.95231235,12,5468.320014715195,23.270195,0.0,1193379,14959,80.95,0.008640275,0.95231235,395.0240457133581,0.17283469438552856,0.51351285
0.21651368,12,5472.866180419922,23.270758,0.0,1194376,14971,80.725,0.0063468004,0.21651368,394.8457607710187,-0.5242247581481934,0.44911012
0.20012128,14,5477.456385612488,23.2737,0.0,1195521,14985,83.0,0.0061253347,0.20012128,401.1831345403732,0.3092173933982849,0.5133344
0.30472392,13,5481.983803987503,23.274164,0.0,1196503,14998,79.8,0.0074417256,0.30472392,385.5035041121827,0.05781155824661255,0.5347432
0.42035836,13,5486.980658054352,23.274397,0.0,1197544,15011,79.2,0.006156413,0.42035836,386.210817295784,-0.04676318168640137,0.561079
0.36037877,14,5491.563966751099,23.272625,0.0,1198607,15025,77.15,0.005894048,0.36037877,378.8760963590833,0.14686954021453857,0.665636
0.23504192,13,5496.162879943848,23.272135,0.0,1199648,15038,78.625,0.006403356,0.23504192,383.31733702829024,0.20210540294647217,0.5515624
0.17595837,14,5500.749827861786,23.27215,0.0,1200748,15052,78.05,0.0054058935,0.17595837,379.7388831040426,-0.3419382572174072,0.49755287
