entropy,EpThisIter,EpisodesSoFar,TimeElapsed,EpRewMean,meankl,surrgain,entloss,EpLenMean,ev_tdlam_before,optimgain,TimestepsSoFar
4.2636857,53,53,1.374776840209961,13.383113050320867,0.0078047886,0.036834054,0.0,18.325,-0.010483741760253906,0.036834054,1011
4.259278,45,98,2.2640678882598877,18.37299502692047,0.007987311,0.03792666,0.0,21.05,0.17513775825500488,0.03792666,1972
4.229804,36,134,3.114853858947754,34.043049233914736,0.007100341,0.029973533,0.0,29.3,0.1679350733757019,0.029973533,3057
4.230961,32,166,3.97347092628479,42.68401666763968,0.0071799904,0.033482946,0.0,33.3,0.1657501459121704,0.033482946,4078
4.219669,26,192,4.824070930480957,45.946433223257976,0.00812608,0.04122135,0.0,35.975,0.11621254682540894,0.04122135,5077
4.23389,21,213,5.780123949050903,68.74933843082026,0.0069963755,0.03357731,0.0,44.1,0.11137396097183228,0.03357731,6120
4.2224555,14,227,6.904348850250244,93.14274414338415,0.006606182,0.030515805,0.0,56.525,0.1625928282737732,0.030515805,7149
4.2002625,12,239,7.933539867401123,121.30784509703305,0.007383109,0.03762608,0.0,68.075,0.12747925519943237,0.03762608,8130
4.164077,14,253,8.791429996490479,136.44242423880667,0.008209815,0.04100496,0.0,75.25,0.15502816438674927,0.04100496,9130
4.1604557,11,264,9.63307809829712,154.93940490749804,0.00761804,0.041095864,0.0,81.325,0.3190748691558838,0.041095864,10177
4.139271,11,275,10.502002000808716,172.5882701536462,0.004690579,0.026126947,0.0,85.975,0.3758832812309265,0.026126947,11207
4.167528,11,286,11.312899827957153,187.4889036765456,0.005709442,0.03362052,0.0,89.975,0.3892344832420349,0.03362052,12263
4.14586,11,297,12.157307863235474,207.08486646916722,0.0053884024,0.032837845,0.0,95.4,0.5092880427837372,0.032837845,13274
4.1558843,11,308,12.969484090805054,205.7205059640915,0.0054241866,0.029193942,0.0,93.45,0.4947350025177002,0.029193942,14303
4.1396008,12,320,13.841837882995605,198.2614622769583,0.0070750164,0.041868523,0.0,90.725,0.43693268299102783,0.041868523,15327
4.1436205,11,331,14.65193772315979,198.31759510336406,0.0064940043,0.03220976,0.0,90.65,0.6534855961799622,0.03220976,16365
4.107359,10,341,15.547893047332764,202.3863044338544,0.0063358713,0.028758578,0.0,92.325,0.6784546375274658,0.028758578,17329
4.095881,11,352,16.38193106651306,203.84347299553275,0.00658861,0.03464973,0.0,93.275,0.6998564898967743,0.03464973,18391
4.1335893,10,362,17.25425386428833,211.77588368107598,0.005979101,0.032625325,0.0,96.275,0.7274675369262695,0.032625325,19365
4.1007714,11,373,18.06345295906067,214.74339777496607,0.0053940685,0.029353488,0.0,96.7,0.7136997282505035,0.029353488,20408
4.073926,11,384,18.86532211303711,214.65707893102572,0.005034134,0.028822279,0.0,96.65,0.7474223375320435,0.028822279,21498
4.0391994,11,395,19.677584886550903,209.8496603028002,0.0066607827,0.03651359,0.0,94.4,0.5916487872600555,0.03651359,22481
4.033754,11,406,20.493664979934692,205.23827223849995,0.0059808744,0.035934236,0.0,93.075,0.6730889678001404,0.035934236,23465
4.0001335,10,416,21.353760957717896,209.3448017415787,0.0059136525,0.028647464,0.0,95.475,0.8335441499948502,0.028647464,24496
3.9943695,11,427,22.185297966003418,206.8760508307013,0.007714129,0.038564075,0.0,93.95,0.8022072613239288,0.038564075,25536
4.00586,11,438,22.99901795387268,210.37019583525506,0.005866092,0.033309527,0.0,94.95,0.710719645023346,0.033309527,26555
3.9838374,11,449,23.824445962905884,214.73771257052377,0.005509291,0.030255036,0.0,96.175,0.830622211098671,0.030255036,27619
3.9844847,10,459,24.643903017044067,212.7470800915259,0.005844335,0.029022833,0.0,95.475,0.7702127993106842,0.029022833,28587
3.974927,11,470,25.485443830490112,211.69803868358613,0.0061816247,0.032555167,0.0,95.05,0.8615695387125015,0.032555167,29619
3.9768708,10,480,26.303287744522095,216.8248283734788,0.005890954,0.031972144,0.0,96.775,0.8933367878198624,0.031972144,30620
3.9965963,10,490,27.17241406440735,217.71930499575473,0.006393575,0.037566718,0.0,97.825,0.8480600118637085,0.037566718,31639
3.9720342,10,500,28.010279893875122,226.39933723033974,0.0067445654,0.040429614,0.0,99.95,0.7821372300386429,0.040429614,32674
3.9484987,10,510,29.03720784187317,238.5719391860859,0.0065799495,0.04111963,0.0,104.15,0.7539954632520676,0.04111963,33785
3.9550784,9,519,30.193153858184814,245.32227917738382,0.006881284,0.039098717,0.0,106.05,0.7505885511636734,0.039098717,34767
3.9607427,8,527,31.31473994255066,262.80044700374657,0.005502902,0.03586392,0.0,110.325,0.7934979796409607,0.03586392,35757
3.9377294,9,536,32.4254469871521,275.6820135840015,0.005945561,0.04131776,0.0,114.475,0.7422646880149841,0.04131776,36812
3.9055784,8,544,33.38220500946045,285.0943818387461,0.006715444,0.035475776,0.0,117.55,0.8219249993562698,0.035475776,37769
3.9314423,9,553,34.22515296936035,289.8001693169645,0.005844947,0.039691415,0.0,118.825,0.8478341847658157,0.039691415,38877
3.9325078,8,561,35.10463905334473,303.5478035944642,0.005555987,0.03770738,0.0,122.275,0.8392254710197449,0.03770738,39904
3.9233437,8,569,35.95605492591858,304.6255580660423,0.0062638726,0.036068313,0.0,122.975,0.7845715880393982,0.036068313,40915
3.9228506,8,577,36.99410104751587,313.87476066862564,0.006207969,0.037711017,0.0,124.925,0.8542966693639755,0.037711017,41938
3.948181,8,585,38.15992093086243,323.06664143888366,0.005905374,0.03759843,0.0,127.275,0.8732404410839081,0.03759843,42982
3.945084,8,593,39.28956389427185,328.9470794348401,0.005514941,0.03851424,0.0,128.625,0.8376874774694443,0.03851424,44022
3.9339135,7,600,40.17420792579651,325.91616665771977,0.005763771,0.0365647,0.0,128.55,0.8684294074773788,0.0365647,44924
3.9005582,9,609,41.32370114326477,327.5628459968998,0.0061943647,0.043398127,0.0,128.9,0.8785756677389145,0.043398127,46071
3.9171598,7,616,42.27495884895325,336.0892677334831,0.006079861,0.041864596,0.0,131.55,0.8564399778842926,0.041864596,47077
3.8937368,8,624,43.178431034088135,336.6907096709938,0.0054471507,0.037267804,0.0,131.9,0.8476210832595825,0.037267804,48124
3.8808446,7,631,43.985633850097656,340.53916231298183,0.006302233,0.039745703,0.0,132.35,0.9135805517435074,0.039745703,49056
3.871536,8,639,44.788185834884644,343.4602965951038,0.00688345,0.04107455,0.0,132.6,0.8317573219537735,0.04107455,50098
3.8498533,7,646,45.60189485549927,354.0670474167958,0.0062225247,0.042740807,0.0,134.525,0.9144026935100555,0.042740807,51071
3.8344104,8,654,46.40155816078186,354.96563562278914,0.0058754217,0.04986141,0.0,134.375,0.8714867681264877,0.04986141,52174
3.8014565,7,661,47.24004411697388,354.6477011809759,0.0060703256,0.035953473,0.0,134.25,0.872339129447937,0.035953473,53118
3.7994351,8,669,48.03076410293579,363.2119075112209,0.005569801,0.04330042,0.0,136.875,0.8780063986778259,0.04330042,54257
3.7769644,7,676,48.82547092437744,374.07598758727426,0.0063883155,0.042868994,0.0,139.375,0.8799222707748413,0.042868994,55252
3.7824717,6,682,49.63218379020691,387.9302072283763,0.0057756547,0.04140963,0.0,143.0,0.865494579076767,0.04140963,56272
3.751708,6,688,50.42351293563843,401.92030808270374,0.006952281,0.046881128,0.0,146.65,0.7550553232431412,0.046881128,57252
3.7435782,6,694,51.22386884689331,420.77131213904886,0.00469556,0.038258567,0.0,151.6,0.7051388025283813,0.038258567,58238
3.728821,6,700,52.02659487724304,444.0060795541327,0.005919586,0.05394829,0.0,157.45,0.7673656195402145,0.05394829,59280
3.7123568,7,707,52.82604908943176,453.4690369685062,0.005904681,0.04294697,0.0,159.0,0.8393755257129669,0.04294697,60334
3.684435,7,714,53.61739897727966,460.881106494083,0.0063684853,0.041953646,0.0,160.15,0.8968166634440422,0.041953646,61394
3.6751235,5,719,54.448505878448486,474.48652037542405,0.006234384,0.03688124,0.0,164.0,0.839788168668747,0.03688124,62322
3.6541789,6,725,55.24850296974182,488.51536977135095,0.0060572186,0.04600291,0.0,167.525,0.924049399793148,0.04600291,63418
3.6420414,5,730,56.03815197944641,496.9445952191004,0.006026325,0.045274727,0.0,170.125,0.8680610507726669,0.045274727,64345
3.6552691,6,736,56.84780693054199,499.8554145992881,0.00571113,0.042736247,0.0,170.95,0.9052466973662376,0.042736247,65414
3.616756,6,742,57.65929985046387,506.06521854230004,0.0058734715,0.03639325,0.0,174.025,0.8893506675958633,0.03639325,66506
3.5905766,6,748,58.46390199661255,514.4000290604288,0.0064483862,0.04418771,0.0,175.7,0.7344001233577728,0.04418771,67510
3.6030924,5,753,59.25593304634094,526.0476060912412,0.0066436175,0.041508056,0.0,180.125,0.8573418706655502,0.041508056,68454
3.624373,6,759,60.06018686294556,531.2620551242768,0.006340762,0.04177644,0.0,180.7,0.9306124374270439,0.04177644,69550
3.6138473,6,765,60.88991594314575,529.7917039840243,0.0072403853,0.041799717,0.0,179.775,0.943524919450283,0.041799717,70609
3.6147451,5,770,61.68935298919678,532.1900813491426,0.00602708,0.03926383,0.0,179.875,0.8925444409251213,0.03926383,71540
3.5885491,5,775,62.49421691894531,542.9333098951613,0.006742143,0.05181288,0.0,182.65,0.8771602809429169,0.05181288,72585
3.5481524,6,781,63.28947997093201,558.4317019238803,0.0073432466,0.04124302,0.0,184.55,0.9160529524087906,0.04124302,73700
3.5537581,5,786,64.08193492889404,579.3783525012807,0.0064278273,0.042476807,0.0,190.175,0.9289879724383354,0.042476807,74751
3.545532,4,790,64.87667894363403,588.2545021605092,0.0066494234,0.04394081,0.0,192.025,0.9133910238742828,0.04394081,75579
3.5520618,6,796,65.67094302177429,587.8079689895725,0.0072852056,0.046577808,0.0,191.25,0.7333764135837555,0.046577808,76638
3.5336466,6,802,66.4715678691864,589.2605055773226,0.0064333514,0.046204504,0.0,191.65,0.9150490984320641,0.046204504,77781
3.5048687,5,807,67.27427697181702,597.8312005071546,0.0075958706,0.050524876,0.0,193.8,0.9274928271770477,0.050524876,78751
3.5025198,5,812,68.06921982765198,596.1092742786648,0.0064641363,0.04203207,0.0,193.1,0.909497082233429,0.04203207,79685
3.522386,5,817,68.8726007938385,608.7206354634276,0.00709635,0.045957625,0.0,195.725,0.9325668513774872,0.045957625,80786
3.5101354,5,822,69.66366696357727,616.1567869089582,0.007341196,0.04792999,0.0,198.35,0.9280864968895912,0.04792999,81824
3.5074935,5,827,70.48173189163208,616.1224455021885,0.006370086,0.044917762,0.0,197.125,0.9432841278612614,0.044917762,82832
3.5001972,5,832,71.29389500617981,626.0943012354173,0.0064903134,0.043393664,0.0,199.725,0.9576811045408249,0.043393664,83866
3.4829702,5,837,72.09224081039429,640.7445398450924,0.0060659843,0.043853037,0.0,203.8,0.8930308818817139,0.043853037,84960
3.46953,5,842,72.88421416282654,649.3807284156597,0.006858896,0.048767477,0.0,205.15,0.8940934389829636,0.048767477,85987
3.4606793,5,847,73.6803469657898,645.7992207165496,0.006512801,0.036149852,0.0,204.225,0.9540595002472401,0.036149852,86920
3.4484909,5,852,74.4670090675354,657.3180766657689,0.0065810317,0.046561927,0.0,207.075,0.9007319286465645,0.046561927,87968
3.4356046,5,857,75.3376829624176,649.6297005262161,0.007165419,0.046660237,0.0,205.9,0.9366313964128494,0.046660237,89022
3.42708,5,862,76.23596978187561,652.476479310547,0.006925976,0.050990462,0.0,206.425,0.94389783218503,0.050990462,90081
3.4380667,4,866,77.06229901313782,655.1420180693751,0.0067482414,0.050932046,0.0,207.775,0.9583939500153065,0.050932046,90947
3.4223464,5,871,77.86222290992737,659.9549496048061,0.007462112,0.04545743,0.0,209.0,0.9452817887067795,0.04545743,92026
3.4282982,5,876,78.64879584312439,656.3778955071767,0.0066712047,0.047268916,0.0,207.825,0.9584913440048695,0.047268916,93054
3.4462235,4,880,79.44271278381348,666.1865170753478,0.006568241,0.050633177,0.0,210.0,0.9385979510843754,0.050633177,93965
3.4495096,5,885,80.24675488471985,684.0374206278972,0.0071892766,0.04775638,0.0,214.425,0.9449506551027298,0.04775638,95089
3.438096,5,890,81.04337096214294,692.3672297214081,0.0067059477,0.041692458,0.0,216.225,0.9411503784358501,0.041692458,96166
3.4310915,5,895,81.84234595298767,689.2989983779829,0.006695358,0.049166545,0.0,215.1,0.8984451740980148,0.049166545,97210
3.4341905,5,900,82.63643503189087,685.6699933408688,0.0067223124,0.05160465,0.0,214.0,0.9156846478581429,0.05160465,98237
3.4022782,4,904,83.45190405845642,686.2906047114517,0.0074116345,0.048913363,0.0,213.625,0.945498812943697,0.048913363,99074
3.3951418,5,909,84.39175605773926,689.5840907197996,0.0076206354,0.047820825,0.0,214.85,0.9678197205066681,0.047820825,100229
3.381635,4,913,85.2154450416565,704.9758006463613,0.0076197963,0.049569655,0.0,218.9,0.9330098107457161,0.049569655,101186
3.3962843,4,917,86.00759410858154,714.802227664554,0.0071788263,0.05093763,0.0,221.875,0.9533560574054718,0.05093763,102178
3.3872693,5,922,86.80041193962097,720.0806884510239,0.007191258,0.05140432,0.0,223.9,0.9521391056478024,0.05140432,103410
3.3666983,4,926,87.6370460987091,719.646788496307,0.006821341,0.049945712,0.0,224.175,0.9356813505291939,0.049945712,104295
3.3490644,4,930,88.44707489013672,736.4229529632729,0.0074210344,0.04904879,0.0,228.425,0.9541358090937138,0.04904879,105303
3.3479784,4,934,89.23608708381653,754.4192799774197,0.0077787274,0.051733512,0.0,233.3,0.952353909611702,0.051733512,106307
3.339299,4,938,90.03660178184509,762.0348487101433,0.0077090682,0.051038742,0.0,235.125,0.9583031758666039,0.051038742,107202
3.3547351,5,943,90.83419489860535,777.858586396513,0.007607485,0.053069063,0.0,239.975,0.9574019461870193,0.053069063,108526
3.3619206,3,946,91.62780094146729,795.4328036085637,0.0072107436,0.045488484,0.0,243.875,0.9395181350409985,0.045488484,109317
3.374019,4,950,92.42652487754822,801.6695886345717,0.007717519,0.04846656,0.0,245.325,0.9462445192039013,0.04846656,110389
3.3663478,4,954,93.22678780555725,821.6686965943566,0.0070200097,0.043870583,0.0,250.525,0.9655847512185574,0.043870583,111435
3.3547795,5,959,94.01217889785767,813.0649719203052,0.0074135032,0.04574783,0.0,247.425,0.955752320587635,0.04574783,112610
3.3637526,4,963,94.79052400588989,823.4827099399512,0.0072700004,0.048173837,0.0,250.15,0.9627690538764,0.048173837,113598
3.373353,4,967,95.62952184677124,825.6465809838021,0.00655552,0.045448713,0.0,249.775,0.9659008383750916,0.045448713,114543
3.3327491,4,971,96.42239594459534,827.9434654390195,0.007849753,0.050143093,0.0,250.675,0.9618587754666805,0.050143093,115574
3.3386083,4,975,97.24738788604736,829.1157518970087,0.0066499254,0.04470416,0.0,249.65,0.9558149576187134,0.04470416,116513
3.3291187,5,980,98.0333960056305,823.4843254247662,0.007122847,0.052067615,0.0,248.05,0.9617807157337666,0.052067615,117684
3.308223,4,984,98.8749508857727,830.6690118960145,0.007774408,0.053329047,0.0,249.975,0.9696074035018682,0.053329047,118757
3.3060868,4,988,99.72320795059204,819.7275142809016,0.007818084,0.04686255,0.0,246.95,0.9712999742478132,0.04686255,119741
3.2900963,4,992,100.51657295227051,805.5060950069281,0.0066555887,0.04710882,0.0,243.875,0.7231913805007935,0.04710882,120655
3.2779968,5,997,101.42685294151306,805.5345600072108,0.0074700173,0.043881744,0.0,242.75,0.9686003848910332,0.043881744,121856
3.2713773,3,1000,102.22828078269958,816.3596540514766,0.0072785784,0.046424292,0.0,245.875,0.9620762877166271,0.046424292,122642
3.2971978,4,1004,103.02710795402527,807.9663637608185,0.007296749,0.057144098,0.0,243.225,0.9616790004074574,0.057144098,123602
3.3028128,5,1009,103.82359600067139,798.1665571458658,0.0074787703,0.056240976,0.0,240.525,0.6426399350166321,0.056240976,124717
3.3032882,5,1014,104.62895393371582,796.1365061941469,0.0070216963,0.0507509,0.0,240.5,0.950771976262331,0.0507509,125905
3.3094954,4,1018,105.42396807670593,799.4122872495079,0.0070121437,0.04928685,0.0,241.125,0.9748461451381445,0.04928685,126911
3.3078177,3,1021,106.21931505203247,814.5766027320883,0.0065852217,0.046900094,0.0,244.3,0.9670948311686516,0.046900094,127725
3.2913034,5,1026,107.04031801223755,816.6914289929887,0.007405583,0.051502764,0.0,243.125,0.9839962162077427,0.051502764,129000
3.2930303,4,1030,107.8397147655487,813.8424047660426,0.007486641,0.048033305,0.0,241.675,0.9760515280067921,0.048033305,129941
3.2794015,4,1034,108.6342499256134,822.7131062081464,0.007654784,0.04537032,0.0,242.825,0.9599020555615425,0.04537032,130898
3.2743716,4,1038,109.49834895133972,833.419292843917,0.00786354,0.051246308,0.0,246.075,0.9773952644318342,0.051246308,131974
3.2861505,4,1042,110.35168385505676,839.2446716983219,0.0076579396,0.05285113,0.0,247.925,0.9782457798719406,0.05285113,133054
3.2543805,4,1046,111.19724297523499,841.2709052571415,0.0066413283,0.049608693,0.0,248.95,0.9710816722363234,0.049608693,134090
3.252668,4,1050,111.98721599578857,847.9945123064508,0.007816993,0.044842906,0.0,250.25,0.9555358104407787,0.044842906,134959
3.2468271,5,1055,112.77594995498657,836.4009193654414,0.007247914,0.049345307,0.0,246.4,0.9502858482301235,0.049345307,136043
3.262131,5,1060,113.56819891929626,807.8949798950704,0.007941641,0.06446566,0.0,239.15,0.9580072946846485,0.06446566,137061
3.2554746,5,1065,114.36963891983032,796.1436186164904,0.0074873576,0.04711385,0.0,235.95,0.9633467122912407,0.04711385,138183
3.2474978,4,1069,115.17268490791321,794.9654206167943,0.007471621,0.046383753,0.0,237.525,0.9754333607852459,0.046383753,139243
3.2467465,4,1073,115.95528411865234,793.3716946641556,0.007179863,0.045442335,0.0,237.65,0.9347335025668144,0.045442335,140170
3.2182436,3,1076,116.73750591278076,805.079719792334,0.0075370884,0.060347952,0.0,241.1,0.9799518138170242,0.060347952,141054
3.2141266,5,1081,117.54278087615967,779.4680339373483,0.0073767193,0.042753607,0.0,234.475,0.8251908272504807,0.042753607,142226
3.2260704,4,1085,118.36143398284912,788.4211570376698,0.008063789,0.04983823,0.0,236.125,0.9880478736013174,0.04983823,143268
3.207036,3,1088,119.1624698638916,812.9089608624687,0.006600973,0.05053518,0.0,242.425,0.9874776620417833,0.05053518,144197
3.1953545,4,1092,119.95416712760925,827.020775037952,0.007964894,0.06021245,0.0,246.25,0.9786002449691296,0.06021245,145257
3.1880922,4,1096,120.78786993026733,842.0494104104757,0.0076463507,0.05447932,0.0,250.05,0.9764873273670673,0.05447932,146279
3.1836395,5,1101,121.59388494491577,852.2099609001849,0.007989469,0.053420223,0.0,252.025,0.9578423351049423,0.053420223,147426
3.1828616,5,1106,122.38886499404907,832.5573764912506,0.00703454,0.05264599,0.0,246.9,0.8142670691013336,0.05264599,148264
3.1831844,5,1111,123.18395185470581,817.0890396083944,0.008533934,0.049914822,0.0,241.4,0.9348460510373116,0.049914822,149427
3.1673589,4,1115,123.98425793647766,822.8194799074311,0.007633159,0.046425067,0.0,241.95,0.9827821869403124,0.046425067,150419
3.170487,4,1119,124.77845883369446,808.4387723818802,0.009382173,0.0524335,0.0,237.75,0.9807675816118717,0.0524335,151372
3.1628423,5,1124,125.5748519897461,815.1164748268894,0.008013476,0.06159194,0.0,238.15,0.9851652076467872,0.06159194,152532
3.166199,3,1127,126.3707640171051,817.5010592304119,0.007968773,0.045290604,0.0,239.5,0.986807007342577,0.045290604,153445
3.1679258,4,1131,127.17347002029419,809.902338499555,0.00813026,0.050158974,0.0,238.125,0.987745807506144,0.050158974,154444
3.1607015,4,1135,127.95798516273499,813.693155967976,0.00666832,0.050301045,0.0,238.825,0.9897156674414873,0.050301045,155546
3.1638339,3,1138,128.7431559562683,823.8650550014036,0.007715239,0.048014205,0.0,242.3,0.9145139455795288,0.048014205,156465
3.154479,4,1142,129.55971884727478,851.2397453125186,0.007492612,0.053079847,0.0,249.425,0.9834953378885984,0.053079847,157616
3.173809,2,1144,130.3628809452057,901.1923672830462,0.008261357,0.0550623,0.0,263.475,0.9748383704572916,0.0550623,158372
3.1678655,4,1148,131.15835881233215,922.9730534574206,0.00794779,0.05563302,0.0,269.575,0.9930599215440452,0.05563302,159641
3.176285,3,1151,131.9489028453827,957.1852773049972,0.00743619,0.05084859,0.0,278.375,0.9893113691359758,0.05084859,160562
3.1788511,4,1155,132.73574590682983,969.7443012201911,0.008114511,0.054523874,0.0,282.2,0.9852278204634786,0.054523874,161707
3.1818693,3,1158,133.52686071395874,981.076806170174,0.0074488292,0.047737353,0.0,284.9,0.9874118603765965,0.047737353,162542
3.1782045,4,1162,134.32936882972717,1001.230911573681,0.007433568,0.05367623,0.0,290.275,0.9841722045093775,0.05367623,163664
3.172898,3,1165,135.13356971740723,1012.4470712287637,0.007383138,0.04740013,0.0,293.25,0.982664667069912,0.04740013,164565
3.1681664,2,1167,135.9208869934082,1039.6414625239254,0.008136644,0.05052337,0.0,300.75,0.9732674192637205,0.05052337,165475
3.1665637,4,1171,136.7658200263977,1075.3524269432362,0.007900083,0.05158689,0.0,310.975,0.9898053640499711,0.05158689,166883
3.1807249,3,1174,137.55715203285217,1074.0696883786215,0.007479405,0.050850175,0.0,310.825,0.9697073623538017,0.050850175,167723
3.1790173,3,1177,138.3469898700714,1067.6541171816418,0.008964379,0.054753747,0.0,309.15,0.9906216394156218,0.054753747,168630
3.1824903,3,1180,139.1599109172821,1095.5889183413062,0.006771967,0.049757995,0.0,316.7,0.9534965343773365,0.049757995,169703
3.157977,3,1183,139.94870686531067,1108.7571357112702,0.008704752,0.05250469,0.0,319.85,0.9718302618712187,0.05250469,170756
3.1514895,3,1186,140.73312902450562,1110.5687049658397,0.007529649,0.060108423,0.0,320.45,0.9858604725450277,0.060108423,171799
3.1534472,4,1190,141.52567505836487,1098.1513795388394,0.008417211,0.049184065,0.0,316.95,0.9797731228172779,0.049184065,172847
3.1273806,4,1194,142.3293058872223,1096.3579068020945,0.008374192,0.05221757,0.0,316.175,0.9829426445066929,0.05221757,174010
3.112228,2,1196,143.1200258731842,1109.867021902309,0.007899011,0.048741773,0.0,319.75,0.9851603526622057,0.048741773,174761
3.1112673,3,1199,143.90340995788574,1137.0840791292856,0.007867619,0.05602443,0.0,326.95,0.9906869437545538,0.05602443,175956
3.1093554,2,1201,144.6831660270691,1178.018725085262,0.007440447,0.054395027,0.0,338.7,0.9889196883887053,0.054395027,176950
3.1260998,2,1203,145.47908091545105,1226.6589092921938,0.007769071,0.04905875,0.0,351.525,0.9897365337237716,0.04905875,177964
3.1219907,3,1206,146.27228903770447,1219.2638618398753,0.008481655,0.05409479,0.0,349.625,0.9801436383277178,0.05409479,179016
3.1327357,2,1208,147.06054496765137,1213.855238185272,0.0084839165,0.048751205,0.0,347.475,0.9894275413826108,0.048751205,179855
3.1324916,3,1211,147.86513495445251,1245.827819639944,0.009113298,0.061693694,0.0,356.075,0.9778139013797045,0.061693694,181126
3.136456,2,1213,148.68395805358887,1286.0707202680007,0.0077795354,0.0466215,0.0,367.025,0.9793889187276363,0.0466215,182042
3.123109,3,1216,149.47201585769653,1290.8785226224995,0.008430461,0.051943377,0.0,367.975,0.9820617735385895,0.051943377,183082
3.1161647,3,1219,150.28177905082703,1293.9651852126408,0.009634142,0.04614018,0.0,368.675,0.9818188864737749,0.04614018,183973
3.124568,2,1221,151.07490801811218,1281.6777623220569,0.00733054,0.0512342,0.0,365.325,0.9734395425766706,0.0512342,184772
3.1442106,2,1223,151.8736867904663,1347.2810710185122,0.007973356,0.038819507,0.0,384.7,0.6746218204498291,0.038819507,186144
3.1648715,2,1225,152.66558599472046,1341.1289750941949,0.008500673,0.04776659,0.0,383.225,0.9593879729509354,0.04776659,186922
3.1591613,2,1227,153.46418380737305,1410.9762218980818,0.0085500255,0.04920626,0.0,402.95,0.9575433172285557,0.04920626,188225
3.147831,4,1231,154.25145292282104,1415.7807246274974,0.008478315,0.0514129,0.0,404.2,0.9625222347676754,0.0514129,189325
3.1393435,2,1233,155.03786182403564,1415.6194958762642,0.0079447515,0.04149737,0.0,404.925,0.5751778781414032,0.04149737,189932
3.140446,3,1236,155.85760283470154,1435.6208658918338,0.009466877,0.056311276,0.0,412.5,0.9148244857788086,0.056311276,191261
3.1524205,2,1238,156.63970112800598,1449.2381922838008,0.0072135,0.04692275,0.0,417.525,0.9516069032251835,0.04692275,192313
3.141969,3,1241,157.4363968372345,1430.173234758299,0.008374192,0.05035907,0.0,412.025,0.9674452021718025,0.05035907,193431
3.1349294,2,1243,158.22523283958435,1429.2732246878209,0.007965742,0.0463265,0.0,411.725,0.9807571265846491,0.0463265,194433
3.131882,1,1244,159.02679681777954,1482.0249363650842,0.006906981,0.042826902,0.0,427.775,0.3645437955856323,0.042826902,195433
3.1373906,3,1247,159.82352900505066,1490.5361230477931,0.0068392977,0.05178231,0.0,430.6,0.9428564943373203,0.05178231,196588
3.12822,3,1250,160.6101861000061,1421.337367231418,0.008208007,0.04922299,0.0,411.15,0.8769515156745911,0.04922299,197256
3.1307986,4,1254,161.4065318107605,1377.6701758258532,0.008367935,0.054291125,0.0,398.825,0.7089693248271942,0.054291125,198443
3.1356823,2,1256,162.19600892066956,1379.4476038844718,0.008548435,0.04876639,0.0,400.075,0.9622995480895042,0.04876639,199085
3.139176,2,1258,163.00087189674377,1438.223575315786,0.0076868096,0.054527648,0.0,415.9,0.9839694872498512,0.054527648,200259
3.1481516,3,1261,163.78506803512573,1440.1435943277463,0.008649057,0.05809912,0.0,415.85,0.9761568065732718,0.05809912,201406
3.1431925,3,1264,164.57687997817993,1372.5849872868025,0.0078117913,0.046294734,0.0,395.55,0.9821812864392996,0.046294734,202463
3.1274607,2,1266,165.38062500953674,1379.3800303285286,0.0076029804,0.0498655,0.0,397.1,0.9860709765926003,0.0498655,203529
3.128311,4,1270,166.17283391952515,1356.983628125475,0.008210942,0.05393245,0.0,391.425,0.9914837405085564,0.05393245,204687
3.1314504,3,1273,166.98520302772522,1383.7407837168114,0.008772634,0.058946423,0.0,397.175,0.984569157473743,0.058946423,205819
3.1295824,3,1276,167.76666498184204,1360.6757557166197,0.008321263,0.054158907,0.0,388.25,0.9830993954092264,0.054158907,206791
3.1146235,2,1278,168.55634689331055,1351.7204349864828,0.007774301,0.04496161,0.0,384.45,0.909153550863266,0.04496161,207691
3.1144862,3,1281,169.3602409362793,1322.589440664988,0.0098751495,0.05447612,0.0,376.625,0.971657769754529,0.05447612,208496
3.130061,1,1282,170.15390181541443,1344.7121161961595,0.008111693,0.032766808,0.0,384.05,0.10504686832427979,0.032766808,209496
3.120194,3,1285,170.95252895355225,1317.6686302154935,0.008189319,0.05454472,0.0,374.3,0.9799317959696054,0.05454472,210852
3.122208,2,1287,171.74383687973022,1327.685430141496,0.008633165,0.053452026,0.0,376.8,0.986635166220367,0.053452026,211660
3.1180835,2,1289,172.5358259677887,1353.5698052097016,0.00823407,0.058815014,0.0,383.475,0.9907759604975581,0.058815014,212431
3.0978432,2,1291,173.3200168609619,1417.7539103893425,0.0082519185,0.049010873,0.0,400.7,0.9884826429188251,0.049010873,213720
3.0487683,2,1293,174.10097002983093,1487.6668314022888,0.008488344,0.036369264,0.0,420.575,0.5865416526794434,0.036369264,214931
3.054198,2,1295,174.91677284240723,1503.983025719874,0.008549892,0.05434464,0.0,425.075,0.9727315995842218,0.05434464,215805
3.0510054,3,1298,175.71226811408997,1468.528578057222,0.008215731,0.049252205,0.0,414.25,0.9949295241385698,0.049252205,216829
3.044988,3,1301,176.5059289932251,1477.9067382257394,0.008427186,0.056236833,0.0,416.45,0.9930031173862517,0.056236833,218064
3.0410955,2,1303,177.30191588401794,1488.8972422305224,0.008323732,0.056162957,0.0,418.65,0.9874637089669704,0.056162957,218919
3.0390625,1,1304,178.0926239490509,1502.169833407503,0.008358309,0.047891583,0.0,422.175,0.988044505007565,0.047891583,219350
