EpLenMean,meankl,TimeElapsed,EpisodesSoFar,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,entropy,EpThisIter,surrgain,EpRewMean
1000.0,0.004297536,13443.493255853653,4314,-0.0,0.059245028,0.012806534767150879,4314000,246.21565520958703,-0.10408871,1,0.059245028,68.050255
1000.0,0.005458731,13445.878739118576,4315,-0.0,0.06196551,0.008149147033691406,4315000,251.0504984473351,-0.10639379,1,0.06196551,68.3576
1000.0,0.0038710067,13448.26569890976,4316,-0.0,0.054600686,0.03317481279373169,4316000,263.26617734197237,-0.10445783,1,0.054600686,68.68562
1000.0,0.0047736038,13450.650205373764,4317,-0.0,0.057264898,0.1769542694091797,4317000,247.80000181482805,-0.10933869,1,0.057264898,68.290504
1000.0,0.0049535935,13453.0309882164,4318,-0.0,0.06443632,0.13976001739501953,4318000,249.41957993588485,-0.11474321,1,0.06443632,68.49324
1000.0,0.014899853,13455.40181183815,4319,-0.0,0.097907454,0.15398037433624268,4319000,249.68944216061936,-0.1266191,1,0.097907454,67.82362
1000.0,0.0046318443,13457.803325176239,4320,-0.0,0.080904685,0.9038466662168503,4320000,231.20823902393735,-0.13001229,1,0.080904685,67.51637
1000.0,0.004021356,13460.183783054352,4321,-0.0,0.054967836,0.03952986001968384,4321000,230.99209811007296,-0.1367082,1,0.054967836,67.10674
1000.0,0.0142853055,13462.5673995018,4322,-0.0,0.103100434,-0.007950186729431152,4322000,227.6150410959055,-0.13230509,1,0.103100434,66.35679
1000.0,0.0143138375,13464.938653945923,4323,-0.0,0.10385874,-0.0027513504028320312,4323000,232.72934322404285,-0.14964043,1,0.10385874,66.30293
1000.0,0.0038202219,13467.332788467407,4324,-0.0,0.06510332,0.28272008895874023,4324000,214.7246972648928,-0.1517097,1,0.06510332,66.12299
1000.0,0.004511155,13469.719777345657,4325,-0.0,0.059504695,0.19898468255996704,4325000,214.7469788651875,-0.15003966,1,0.059504695,66.0034
1000.0,0.004570294,13472.114329338074,4326,-0.0,0.058211878,0.3340538740158081,4326000,221.94845756854087,-0.1554144,1,0.058211878,66.04411
1000.0,0.0046619326,13474.507953882217,4327,-0.0,0.065983474,0.12263637781143188,4327000,219.28901580287643,-0.1561043,1,0.065983474,66.244995
1000.0,0.01485998,13476.887775182724,4328,-0.0,0.10053623,0.03233689069747925,4328000,218.31462749956472,-0.15897007,1,0.10053623,66.7475
1000.0,0.0043899375,13479.267191886902,4329,-0.0,0.06342169,0.023649752140045166,4329000,215.21206481094902,-0.15833929,1,0.06342169,67.07471
1000.0,0.0037638536,13481.652518749237,4330,-0.0,0.05309785,0.06740158796310425,4330000,217.81998754641444,-0.16255501,1,0.05309785,67.792946
1000.0,0.003959076,13484.03160738945,4331,-0.0,0.057753872,0.07884776592254639,4331000,215.76055799234427,-0.17230292,1,0.057753872,67.7224
1000.0,0.0038323724,13486.417665481567,4332,-0.0,0.053708427,0.06124234199523926,4332000,218.33159439196933,-0.17446326,1,0.053708427,67.85185
1000.0,0.0042519895,13488.802556276321,4333,-0.0,0.05919235,0.044694721698760986,4333000,220.00009508507418,-0.18614021,1,0.05919235,68.18188
1000.0,0.005252473,13491.189890623093,4334,-0.0,0.05469483,0.10674923658370972,4334000,217.04507021553772,-0.18459255,1,0.05469483,67.92358
1000.0,0.004900301,13493.577448368073,4335,-0.0,0.061825246,0.05902564525604248,4335000,217.24068165321697,-0.1865139,1,0.061825246,67.91088
1000.0,0.0040941127,13495.96068239212,4336,-0.0,0.051694863,-0.05210065841674805,4336000,212.41712926257205,-0.19035529,1,0.051694863,67.81102
1000.0,0.0038034976,13498.343958616257,4337,-0.0,0.05493959,0.03291589021682739,4337000,212.52299890859746,-0.19394433,1,0.05493959,67.37346
1000.0,0.0041788537,13500.746978521347,4338,-0.0,0.04666106,0.11817151308059692,4338000,164.21256982463348,-0.19907394,1,0.04666106,66.18473
1000.0,0.0042283647,13503.127158880234,4339,-0.0,0.057468705,0.25869911909103394,4339000,165.65607580946866,-0.19348907,1,0.057468705,66.18042
1000.0,0.004040189,13505.510529994965,4340,-0.0,0.05405449,0.03952598571777344,4340000,166.9264385333664,-0.19922824,1,0.05405449,66.061775
1000.0,0.013394656,13507.886353254318,4341,-0.0,0.095335186,0.0900307297706604,4341000,166.65702397743632,-0.20533577,1,0.095335186,66.21159
1000.0,0.0041450905,13510.276135921478,4342,-0.0,0.06359216,0.0421677827835083,4342000,166.25634095434302,-0.20835672,1,0.06359216,66.52515
1000.0,0.004108285,13512.656589984894,4343,-0.0,0.055656426,0.16195940971374512,4343000,164.66908621093324,-0.20437567,1,0.055656426,66.46898
1000.0,0.004794921,13515.050310611725,4344,-0.0,0.057412438,0.05789726972579956,4344000,140.60365382295223,-0.20527636,1,0.057412438,65.86078
1000.0,0.0038620583,13517.434751749039,4345,-0.0,0.055654995,-0.013219952583312988,4345000,140.0608686957708,-0.21444125,1,0.055654995,66.588486
1000.0,0.0040195305,13519.813439846039,4346,-0.0,0.06496318,0.3188449740409851,4346000,141.39617493840404,-0.21142201,1,0.06496318,66.97307
1000.0,0.00486172,13522.195774555206,4347,-0.0,0.060199626,0.12864071130752563,4347000,143.39587165664858,-0.21886113,1,0.060199626,67.350136
1000.0,0.004087162,13524.57702755928,4348,-0.0,0.06196984,0.2786256670951843,4348000,150.5867062783048,-0.2251034,1,0.06196984,68.10115
1000.0,0.0042237053,13526.961333990097,4349,-0.0,0.060038507,-0.015896916389465332,4349000,145.83110625550614,-0.22838579,1,0.060038507,68.282715
1000.0,0.0038094036,13529.349719285965,4350,-0.0,0.084213875,0.4356542229652405,4350000,107.70463546389067,-0.22059199,1,0.084213875,68.69154
1000.0,0.0047185887,13531.730464696884,4352,-0.0,0.05861047,0.10534512996673584,4352000,111.76697693567155,-0.22982202,2,0.05861047,68.82241
1000.0,0.005222948,13534.120907068253,4353,-0.0,0.07053122,0.24790745973587036,4353000,104.60271697303847,-0.23049724,1,0.07053122,68.512344
1000.0,0.004863723,13536.502215623856,4354,-0.0,0.060794555,0.054608047008514404,4354000,95.11191514655876,-0.23205952,1,0.060794555,68.55158
1000.0,0.004953905,13538.894189596176,4355,-0.0,0.05612548,0.032385289669036865,4355000,97.2143115474584,-0.23514366,1,0.05612548,68.25715
1000.0,0.0040611206,13541.278732776642,4356,-0.0,0.058206633,0.26524466276168823,4356000,97.92907313987097,-0.23914768,1,0.058206633,68.61797
1000.0,0.0043865726,13543.662674427032,4357,-0.0,0.06860079,0.35978883504867554,4357000,123.13193133690137,-0.24125053,1,0.06860079,68.733604
1000.0,0.004475749,13546.053404092789,4358,-0.0,0.06964789,0.749684751033783,4358000,91.31434925420945,-0.23333926,1,0.06964789,68.3347
1000.0,0.0049575446,13548.441955804825,4359,-0.0,0.07071374,0.7265866696834564,4359000,74.98542382433115,-0.24028969,1,0.07071374,68.48774
1000.0,0.013719301,13550.817370176315,4360,-0.0,0.09260123,0.027885258197784424,4360000,96.10350071344354,-0.24983394,1,0.09260123,68.60135
1000.0,0.014143589,13553.193144083023,4361,-0.0,0.09548274,0.11343848705291748,4361000,97.18610098559323,-0.25518656,1,0.09548274,68.855675
1000.0,0.004148408,13555.570699214935,4362,-0.0,0.056165427,0.07250744104385376,4362000,101.39907256966356,-0.2642058,1,0.056165427,69.71003
1000.0,0.003775958,13557.972414016724,4363,-0.0,0.065016694,0.3152451515197754,4363000,97.82149158319298,-0.26133177,1,0.065016694,69.84395
1000.0,0.003800864,13560.363020896912,4364,-0.0,0.058070272,0.1087600588798523,4364000,122.34171337472978,-0.26518643,1,0.058070272,70.7526
1000.0,0.004364063,13562.748620510101,4365,-0.0,0.06658833,0.33137840032577515,4365000,116.34918164172124,-0.27375957,1,0.06658833,70.83709
1000.0,0.0043861577,13565.13248348236,4367,-0.0,0.05204332,0.02400416135787964,4367000,117.03379280643227,-0.27682877,2,0.05204332,71.78835
1000.0,0.0042815246,13567.51733469963,4368,-0.0,0.055431835,-0.012274622917175293,4368000,116.38649422341732,-0.27345514,1,0.055431835,71.71741
1000.0,0.004148869,13569.912099599838,4369,-0.0,0.08368613,0.8604269921779633,4369000,102.00033423304009,-0.27153254,1,0.08368613,71.43506
1000.0,0.004046386,13572.295062541962,4370,-0.0,0.052883133,0.005874752998352051,4370000,102.57478565522524,-0.26720214,1,0.052883133,71.30751
1000.0,0.0050728885,13574.680079698563,4371,-0.0,0.056786753,0.13476556539535522,4371000,104.25616559668636,-0.27193272,1,0.056786753,71.35966
1000.0,0.0057105245,13577.064618587494,4372,-0.0,0.06090729,0.05399513244628906,4372000,103.67427781194166,-0.271253,1,0.06090729,71.40596
1000.0,0.0038775976,13579.440346479416,4373,-0.0,0.0542681,0.07970649003982544,4373000,105.53473109148877,-0.27874362,1,0.0542681,70.95152
1000.0,0.0037885983,13581.83103466034,4374,-0.0,0.056959543,0.012238919734954834,4374000,109.01708609647321,-0.2822519,1,0.056959543,71.01933
1000.0,0.004494794,13584.215905666351,4375,-0.0,0.057021648,0.19468986988067627,4375000,112.1093686814603,-0.2801785,1,0.057021648,70.73964
1000.0,0.0050541004,13586.600332021713,4376,-0.0,0.06436163,0.28910934925079346,4376000,116.3215688202918,-0.27843845,1,0.06436163,70.63054
1000.0,0.0045740195,13588.987125873566,4377,-0.0,0.06052789,0.11642909049987793,4377000,117.49425177157647,-0.2797025,1,0.06052789,70.870255
1000.0,0.0047863154,13591.366412878036,4378,-0.0,0.067335665,0.03990989923477173,4378000,169.7436844667512,-0.29152256,1,0.067335665,72.21411
1000.0,0.004266198,13593.740945577621,4379,-0.0,0.06595357,0.11513513326644897,4379000,164.13322430337658,-0.293919,1,0.06595357,71.73141
1000.0,0.0044698543,13596.136673688889,4380,-0.0,0.07464044,-0.016278743743896484,4380000,161.5549722416094,-0.29189342,1,0.07464044,72.01503
1000.0,0.004739913,13598.51993060112,4382,-0.0,0.06290921,0.07019788026809692,4382000,158.96521738578895,-0.2914708,2,0.06290921,71.59926
1000.0,0.0040286067,13600.9086663723,4383,-0.0,0.059742905,0.04966104030609131,4383000,162.09972320133,-0.29373944,1,0.059742905,71.766266
1000.0,0.005355549,13603.286957025528,4384,-0.0,0.0713547,0.20906460285186768,4384000,190.70314323151493,-0.29341504,1,0.0713547,72.24762
1000.0,0.004150611,13605.664039611816,4385,-0.0,0.06336425,0.06354618072509766,4385000,188.52937126032992,-0.29215837,1,0.06336425,71.640434
1000.0,0.0042787176,13608.049523830414,4386,-0.0,0.062974125,0.08444291353225708,4386000,190.6377325805159,-0.28508982,1,0.062974125,71.62187
1000.0,0.007080296,13610.43124961853,4387,-0.0,0.083684854,0.7923675775527954,4387000,183.3141043145598,-0.29053372,1,0.083684854,70.872826
1000.0,0.004710175,13612.803759336472,4388,-0.0,0.082266994,0.06840354204177856,4388000,189.92065147641648,-0.29509124,1,0.082266994,70.47109
1000.0,0.00426579,13615.190806388855,4389,-0.0,0.06885802,0.7501561641693115,4389000,196.07365344359556,-0.30414543,1,0.06885802,70.39555
1000.0,0.014344921,13617.567486047745,4390,-0.0,0.105490245,0.12291556596755981,4390000,232.71159079888622,-0.31260416,1,0.105490245,70.383766
1000.0,0.0040173326,13619.943931818008,4391,-0.0,0.05829366,0.06723910570144653,4391000,232.65573482690434,-0.32591668,1,0.05829366,70.61653
1000.0,0.0070603853,13622.330517053604,4392,-0.0,0.06217719,0.044348835945129395,4392000,232.15998643068187,-0.33253595,1,0.06217719,71.037605
1000.0,0.0037859618,13624.714713096619,4393,-0.0,0.057464525,0.23324131965637207,4393000,240.66526884431545,-0.32677317,1,0.057464525,71.52334
1000.0,0.014828501,13627.089197158813,4394,-0.0,0.0963335,0.018255770206451416,4394000,248.01138549956832,-0.32457596,1,0.0963335,71.96912
1000.0,0.014430106,13629.465154886246,4395,-0.0,0.09475883,0.060435354709625244,4395000,253.32579034183578,-0.33071864,1,0.09475883,72.71698
1000.0,0.0038607584,13631.844887256622,4396,-0.0,0.054169178,0.07045876979827881,4396000,254.13808683574266,-0.33833808,1,0.054169178,72.96844
1000.0,0.004894483,13634.230798006058,4397,-0.0,0.06392971,0.1934647560119629,4397000,244.42967879604493,-0.34721753,1,0.06392971,72.98431
1000.0,0.003880429,13636.606189966202,4398,-0.0,0.055624172,0.037075161933898926,4398000,277.2377661011245,-0.35659283,1,0.055624172,73.216866
1000.0,0.004483673,13638.993163585663,4399,-0.0,0.054688536,-0.04453706741333008,4399000,291.9575181219673,-0.3621978,1,0.054688536,73.23421
1000.0,0.0038752607,13641.376368999481,4400,-0.0,0.06555362,0.8552521616220474,4400000,287.27223975222205,-0.36287028,1,0.06555362,73.191734
1000.0,0.004310545,13643.755029439926,4401,-0.0,0.059306454,-0.03609335422515869,4401000,288.509471451534,-0.37288028,1,0.059306454,72.94996
1000.0,0.0045896973,13646.139415025711,4402,-0.0,0.07035289,0.2881773114204407,4402000,286.55153801691097,-0.3775966,1,0.07035289,72.29542
1000.0,0.0045058336,13648.523516654968,4403,-0.0,0.055810522,0.10506165027618408,4403000,292.1969589792905,-0.37786126,1,0.055810522,72.17793
1000.0,0.004817767,13650.900950431824,4404,-0.0,0.062216204,0.05347633361816406,4404000,292.5927880931014,-0.38017297,1,0.062216204,71.75001
1000.0,0.005268803,13653.63233423233,4405,-0.0,0.08023183,0.8932406231760979,4405000,266.21668927297895,-0.3775394,1,0.08023183,71.16856
1000.0,0.004257925,13656.020427465439,4406,-0.0,0.058545515,0.2969275712966919,4406000,269.7699026639365,-0.37764484,1,0.058545515,70.78398
1000.0,0.0043970174,13658.410395622253,4407,-0.0,0.059259064,0.14223086833953857,4407000,270.4581901967332,-0.37739304,1,0.059259064,70.40285
1000.0,0.004246633,13660.804237604141,4408,-0.0,0.082646176,0.7713758796453476,4408000,266.9393871875096,-0.3808835,1,0.082646176,70.46419
1000.0,0.006788253,13663.187958955765,4409,-0.0,0.06268664,0.1076364517211914,4409000,272.9584491565303,-0.38516614,1,0.06268664,70.19374
1000.0,0.0044465745,13665.575333833694,4410,-0.0,0.06250788,0.12597203254699707,4410000,276.2541581802057,-0.38802978,1,0.06250788,70.07359
1000.0,0.004391219,13667.964140176773,4411,-0.0,0.058024,0.18173468112945557,4411000,279.5851041274433,-0.38893393,1,0.058024,70.25666
1000.0,0.014318537,13670.351788043976,4412,-0.0,0.09546192,0.11083042621612549,4412000,275.5983108845286,-0.3876613,1,0.09546192,69.783485
1000.0,0.004640875,13672.736204385757,4413,-0.0,0.059203386,0.0014682412147521973,4413000,275.9412869824706,-0.3866275,1,0.059203386,70.11163
1000.0,0.003943371,13675.119980812073,4414,-0.0,0.053752765,0.021887481212615967,4414000,270.79389493040605,-0.3850088,1,0.053752765,70.333275
1000.0,0.005462225,13677.510062932968,4415,-0.0,0.07799941,0.710294634103775,4415000,270.4511838101272,-0.38727942,1,0.07799941,70.476906
1000.0,0.0042560576,13679.899173736572,4416,-0.0,0.0659831,-0.00612485408782959,4416000,273.23905567767525,-0.38538244,1,0.0659831,70.85122
1000.0,0.0041123363,13682.296313047409,4417,-0.0,0.058241405,-0.003908872604370117,4417000,266.380168434932,-0.38311127,1,0.058241405,70.52369
1000.0,0.014620741,13684.682174921036,4418,-0.0,0.15532577,-0.009285807609558105,4418000,269.0794963636219,-0.38857627,1,0.15532577,70.42643
1000.0,0.003933305,13687.070513486862,4419,-0.0,0.058270436,0.022166311740875244,4419000,271.57744551928545,-0.39093015,1,0.058270436,70.74359
1000.0,0.0053038495,13689.448230028152,4420,-0.0,0.06786337,0.1188017725944519,4420000,279.2166551877797,-0.39109793,1,0.06786337,70.756645
1000.0,0.003959459,13691.840414524078,4421,-0.0,0.05251456,0.011649608612060547,4421000,280.4149979343888,-0.39468354,1,0.05251456,70.98782
1000.0,0.0046179937,13694.215307235718,4422,-0.0,0.056504235,-0.005132079124450684,4422000,277.252646253601,-0.39064384,1,0.056504235,70.72035
1000.0,0.0045018033,13696.607798337936,4423,-0.0,0.060321532,0.022606253623962402,4423000,278.2870873117972,-0.3915813,1,0.060321532,70.60091
1000.0,0.004753109,13699.00357246399,4424,-0.0,0.06696658,0.23821216821670532,4424000,271.35021682082663,-0.391155,1,0.06696658,70.67488
1000.0,0.0046529947,13701.395175457,4425,-0.0,0.06792344,0.030400335788726807,4425000,270.27486082835753,-0.39237592,1,0.06792344,70.801476
1000.0,0.0038023025,13703.777864933014,4426,-0.0,0.058360975,0.018152236938476562,4426000,267.6615729888308,-0.38883713,1,0.058360975,70.44035
1000.0,0.0040669832,13706.170136451721,4427,-0.0,0.061326835,0.2679890990257263,4427000,272.56647162879597,-0.39960483,1,0.061326835,70.67958
1000.0,0.011592811,13708.558643102646,4428,-0.0,0.06451402,0.23498672246932983,4428000,274.3601819552169,-0.40256009,1,0.06451402,71.08843
1000.0,0.004563433,13710.9516954422,4429,-0.0,0.05296536,0.12124437093734741,4429000,276.0403467904471,-0.4107246,1,0.05296536,71.133255
1000.0,0.0045866035,13713.336794137955,4430,-0.0,0.056390926,0.029985904693603516,4430000,278.82120392472626,-0.4122799,1,0.056390926,70.93657
1000.0,0.004427554,13715.719409942627,4431,-0.0,0.057958655,0.022059738636016846,4431000,279.84581186627054,-0.40991324,1,0.057958655,70.81295
1000.0,0.0052497797,13718.109372615814,4432,-0.0,0.049231984,-0.04237544536590576,4432000,284.8480888191328,-0.41574967,1,0.049231984,70.722206
1000.0,0.004437085,13720.505678415298,4433,-0.0,0.058504663,0.011607468128204346,4433000,273.80233405218917,-0.4177587,1,0.058504663,70.21852
1000.0,0.003946222,13722.890537977219,4434,-0.0,0.053116243,0.025882720947265625,4434000,274.134934767753,-0.41909516,1,0.053116243,69.65604
1000.0,0.003851797,13725.27768111229,4435,-0.0,0.059377447,0.08665478229522705,4435000,273.5135741762594,-0.41486368,1,0.059377447,69.07192
1000.0,0.004403306,13727.662865638733,4436,-0.0,0.057749864,0.05079329013824463,4436000,270.14683803264586,-0.4183895,1,0.057749864,68.602585
1000.0,0.003805987,13730.055191516876,4437,-0.0,0.05446442,0.06205242872238159,4437000,280.4339481971269,-0.4188508,1,0.05446442,68.85077
1000.0,0.0045904582,13732.447169542313,4438,-0.0,0.058149822,0.0735519528388977,4438000,278.4860069768801,-0.41854486,1,0.058149822,68.762344
1000.0,0.0053967554,13734.842799425125,4439,-0.0,0.08783847,0.7237274348735809,4439000,255.20356674645092,-0.41802108,1,0.08783847,69.042595
1000.0,0.014964202,13737.44420671463,4440,-0.0,0.110459805,0.16323065757751465,4440000,263.5670217343423,-0.4187499,1,0.110459805,69.12962
1000.0,0.0042250114,13739.922653913498,4441,-0.0,0.05973071,0.29977554082870483,4441000,263.6540351402785,-0.4155987,1,0.05973071,69.14311
1000.0,0.0041451594,13742.305876731873,4442,-0.0,0.05909322,0.06779301166534424,4442000,267.62996337738014,-0.4282836,1,0.05909322,69.497444
1000.0,0.0049886634,13744.693112134933,4443,-0.0,0.06210819,0.05199873447418213,4443000,269.24891239209154,-0.4320905,1,0.06210819,70.02103
1000.0,0.005364787,13747.101786851883,4444,-0.0,0.06520725,0.2110755443572998,4444000,270.5004340132073,-0.43164852,1,0.06520725,70.09003
1000.0,0.0046241945,13749.518328905106,4445,-0.0,0.060823042,0.2856418490409851,4445000,299.8441730922206,-0.43666357,1,0.060823042,70.66787
1000.0,0.0047197933,13751.922161340714,4446,-0.0,0.07617525,0.9016724079847336,4446000,274.01936476521587,-0.43368176,1,0.07617525,70.31763
1000.0,0.0045026042,13754.317394256592,4447,-0.0,0.06505315,0.47453439235687256,4447000,272.80450006799776,-0.43715942,1,0.06505315,69.87165
1000.0,0.0037850458,13756.719589710236,4448,-0.0,0.06360287,-0.19659113883972168,4448000,283.30198179777,-0.43623626,1,0.06360287,69.953156
