#{"t_start": 1520637273.3748374, "env_id": "MountainCarContinuous-v0"}
r,l,t
92.279212,74,111.798207
92.769643,75,111.849987
91.905477,74,112.419596
92.943981,75,112.47748
92.543475,73,112.528829
92.138507,74,112.586534
92.272233,78,112.648074
93.255853,75,112.701342
92.835061,74,112.752138
91.925669,75,112.812823
92.490135,77,112.867271
92.749298,74,112.920866
92.361648,75,112.973472
92.800254,73,113.029435
92.444172,77,113.084461
92.418039,74,113.135537
92.533464,75,113.187214
92.778062,77,113.243045
93.457066,74,113.295505
92.575281,73,113.346215
92.618343,75,113.398243
93.295522,74,113.450865
92.562132,75,113.503896
92.287538,77,113.560337
92.93161,74,113.614029
92.854015,74,113.665286
93.037015,75,113.716686
92.751193,74,113.767661
92.31006,76,113.820387
92.14405,73,113.870921
92.692891,74,114.457365
92.946407,73,114.507925
93.128332,73,114.563319
92.767177,74,114.61738
92.772306,74,114.66951
93.087803,74,114.720184
92.929756,73,114.770284
93.09174,74,114.822187
92.921142,74,114.872661
92.770308,74,114.924315
92.943612,76,114.977818
92.597316,77,115.034414
92.886475,77,115.090691
92.015684,74,115.145493
93.210404,74,115.200181
93.345862,81,115.269433
92.936656,78,115.325992
93.75342,74,115.377515
92.717749,73,115.430136
92.987039,74,115.483706
93.421187,75,115.53771
87.768052,159,115.648816
92.875184,74,115.70146
93.656853,77,115.753847
92.322398,75,115.807107
92.579942,77,115.861119
92.615059,74,116.452091
92.85234,77,116.50571
92.343103,75,116.557567
93.108785,73,116.618485
93.062254,80,116.675949
93.07811,73,116.727341
92.86058,75,116.779388
92.033118,74,116.831783
92.241767,74,116.884553
92.407875,75,116.939083
93.053734,73,116.994268
93.091288,76,117.052218
92.721012,73,117.105149
91.258136,72,117.156219
93.070448,72,117.210806
92.294859,75,117.269067
93.090051,74,117.32437
93.062016,74,117.37602
92.031958,74,117.428317
92.972005,73,117.48139
93.679977,75,117.537659
92.61615,72,117.58937
93.489292,74,117.641398
92.221014,73,117.6953
93.361787,74,117.74661
93.21934,77,117.802896
93.197147,75,117.855192
92.868561,74,117.912518
93.164598,74,118.496086
92.795251,73,118.546815
93.130275,73,118.598449
92.701964,78,118.657495
92.799721,75,118.708686
93.232497,73,118.760162
92.954239,75,118.81317
92.83744,78,118.867179
92.794237,77,118.921187
93.12863,76,118.972979
92.835737,80,119.029352
92.125942,75,119.083434
92.943737,74,119.135534
93.816417,74,119.189323
93.417739,77,119.242571
93.666437,75,119.293886
93.768925,73,119.343879
93.319524,75,119.397094
92.8318,76,119.45036
93.075163,74,119.506602
93.115762,73,119.556551
93.113383,74,119.627301
92.651329,75,119.682449
92.629567,74,119.733096
92.916225,74,119.78425
92.888324,76,119.835838
92.812742,74,119.886394
92.559182,73,120.475059
92.080773,77,120.531357
91.903027,73,120.587379
92.687752,74,120.645277
93.386182,73,120.698103
93.331672,73,120.749038
92.405539,74,120.801589
92.182516,77,120.857778
92.62854,73,120.911391
92.830544,74,120.966232
92.755768,76,121.02053
92.896573,74,121.07304
92.551716,74,121.127162
93.572867,73,121.179202
92.814917,73,121.232066
92.706439,73,121.282838
92.299369,76,121.335111
93.499776,73,121.386456
93.118066,74,121.43614
93.220589,76,121.493353
92.890898,75,121.547982
92.768576,73,121.600861
92.595819,72,121.65203
92.885672,73,121.703246
92.848857,74,121.75511
92.4661,74,121.805581
93.138156,76,121.857263
92.526577,75,121.917306
92.457279,74,122.515891
92.368637,73,122.566292
91.951908,73,122.6188
92.808391,74,122.672302
93.157831,73,122.725056
93.227867,73,122.775576
92.277379,72,122.825713
92.451079,74,122.877055
92.092898,73,122.928387
93.108057,73,122.980397
92.858657,75,123.033307
92.780653,73,123.086091
92.306175,75,123.139024
92.312941,74,123.192648
92.957482,73,123.24337
92.21555,74,123.295433
87.098944,159,123.407023
92.330177,75,123.459694
93.007457,73,123.50975
92.950687,74,123.560046
92.396005,73,123.610392
92.39642,73,123.660718
87.585414,158,123.770027
92.756885,76,123.822046
94.081939,74,123.872886
92.254661,79,124.439496
91.51509,74,124.494739
92.236255,76,124.547477
92.647232,73,124.603503
92.504901,73,124.65649
92.474819,73,124.706219
92.329147,77,124.758449
93.294731,73,124.809436
92.020057,74,124.877252
93.032504,73,124.934625
93.050646,73,124.987282
93.105993,73,125.036298
92.791654,74,125.089301
92.201756,75,125.140791
92.212741,73,125.191886
93.007888,74,125.243122
92.610646,73,125.293043
91.953207,74,125.343356
92.462291,75,125.394874
92.583524,76,125.448559
93.496726,74,125.499008
91.497481,75,125.549676
93.107704,74,125.601144
92.026845,75,125.652178
93.119149,73,125.701563
92.700898,73,125.751691
92.900385,74,125.80226
93.595218,73,125.851965
92.355442,72,126.443522
93.18868,74,126.496373
91.972194,73,126.555477
92.130523,74,126.609822
91.987139,74,126.660708
92.222929,73,126.71245
93.022251,73,126.764379
92.602914,81,126.820679
93.376847,73,126.87056
92.29295,83,126.92814
92.515322,73,126.980981
92.856608,73,127.03396
92.283119,72,127.084529
92.206394,73,127.13516
92.16185,74,127.185497
91.992387,74,127.239283
91.827864,78,127.29252
91.844211,75,127.344384
92.85888,73,127.395885
93.340369,73,127.447233
92.31565,75,127.498962
93.344806,73,127.549527
92.018897,75,127.60146
91.585994,76,127.653708
92.100042,74,127.7066
93.291116,72,127.757153
92.289253,74,127.807864
91.531619,73,128.375823
91.25992,75,128.428559
92.074842,73,128.480407
92.306324,72,128.533149
92.507488,73,128.590972
92.189242,73,128.642852
92.882002,72,128.693393
92.659482,73,128.744248
93.19947,73,128.795728
91.677691,73,128.847872
91.584129,76,128.901257
91.6223,73,128.951681
92.961471,74,129.003035
92.647609,73,129.053894
93.421443,73,129.104455
93.507211,73,129.156819
91.738869,74,129.209076
92.15102,76,129.261719
92.18816,73,129.311913
91.833048,73,129.361996
92.746887,74,129.41437
92.815231,74,129.465341
92.504204,73,129.51703
91.525617,72,129.566695
92.588408,73,129.617142
92.394736,73,129.668564
91.691934,75,129.721561
91.09958,74,129.77346
92.044745,74,130.3532
91.919807,73,130.404171
92.123575,73,130.454204
92.627299,73,130.514693
91.830375,73,130.568002
91.375384,74,130.619057
93.256121,74,130.671826
93.118015,73,130.72348
91.83598,74,130.775745
92.714557,72,130.828483
91.647891,74,130.880394
91.275851,74,130.932176
91.672159,73,130.983617
91.915978,74,131.039285
92.175318,73,131.092282
93.124373,74,131.145766
93.48188,74,131.197958
92.879866,73,131.249899
92.622208,73,131.301043
92.761073,73,131.35174
91.161072,74,131.402612
92.338398,73,131.455862
91.774369,74,131.50825
92.323299,72,131.558532
91.538822,73,131.612247
90.769642,74,131.662188
92.63209,73,131.712527
91.522157,72,131.761324
93.23206,73,132.352547
92.581358,74,132.404726
91.346599,76,132.458662
91.490784,73,132.512846
93.034811,73,132.571316
92.98171,74,132.632304
91.131415,74,132.691102
92.323766,72,132.742126
92.130506,73,132.804526
91.3045,76,132.857426
92.939195,74,132.90906
93.201236,74,132.966443
93.128468,74,133.01986
92.38408,73,133.07186
92.308905,73,133.122296
92.837543,74,133.173427
91.960107,72,133.225528
92.416909,76,133.277807
92.308941,73,133.328924
92.152689,73,133.379566
91.429603,73,133.429095
90.403166,75,133.482148
91.490313,73,133.532053
92.967557,74,133.58369
92.059891,73,133.63335
91.15668,73,133.682812
92.190562,72,133.73423
92.249011,74,133.78479
91.992388,73,134.364931
93.477702,73,134.414977
92.393899,73,134.465496
93.293266,74,134.520598
92.426283,73,134.575987
92.679917,73,134.627625
93.099343,73,134.679756
92.581301,72,134.732388
93.449275,73,134.782326
91.668279,75,134.836179
91.858642,72,134.887336
92.207574,75,134.941141
93.123648,74,134.996845
91.784659,73,135.048336
93.334759,73,135.100375
92.215001,73,135.150734
91.963609,73,135.202294
93.608875,73,135.254345
91.880735,74,135.304439
92.734057,73,135.374071
92.723737,73,135.438414
92.112013,74,135.501016
93.543138,72,135.559821
91.747522,74,135.620956
92.525021,72,135.674816
92.059973,72,135.728
92.32684,73,135.777812
92.758157,72,135.829357
92.649903,73,136.442117
92.04029,74,136.493434
92.255935,77,136.551493
92.168457,73,136.613857
92.603504,73,136.667842
91.784212,72,136.721742
92.286848,73,136.774464
