#{"t_start": 1521290839.0518806, "env_id": "Walker2d-v2"}
r,l,t
921.711013,1000,508.909349
902.351719,1000,510.229824
909.971187,1000,511.573223
482.159802,410,512.236971
959.925177,1000,513.57293
934.675023,1000,514.91153
121.077935,139,515.07214
877.81819,1000,516.401738
922.911928,1000,517.730169
995.999726,1000,519.079644
1084.659745,1000,520.411829
957.41628,1000,521.736146
711.871075,848,522.714893
370.509617,513,523.489598
474.781037,493,524.060322
1000.952475,1000,525.406057
948.060276,1000,526.743541
913.970229,1000,528.078085
1015.607123,1000,529.395
985.257431,1000,530.719899
1011.893309,1000,532.069585
950.971005,1000,533.409028
939.564737,1000,534.728782
773.002858,1000,536.069776
887.278671,1000,537.395563
913.059803,1000,538.732685
1042.900597,970,540.050352
376.500199,236,540.322163
857.732575,1000,541.648395
1028.919876,1000,542.971032
138.361383,236,543.243338
343.061162,378,543.861521
966.862165,1000,545.191171
937.515352,1000,546.527741
846.649045,1000,547.862475
977.04391,1000,549.187043
592.495784,1000,550.508498
953.983252,1000,551.849459
905.449932,1000,553.190457
1099.75132,1000,554.508082
968.584909,1000,555.844356
918.821057,1000,557.172054
881.388121,1000,558.510047
997.811837,1000,559.851115
904.885892,1000,561.173958
962.254974,1000,562.49476
754.46697,573,563.154786
995.579042,1000,564.501075
974.375148,1000,565.829582
876.538667,1000,567.152879
823.983126,1000,568.48536
859.287395,1000,569.821463
1017.948524,1000,571.153069
863.392792,1000,572.486358
949.054926,1000,573.807279
907.268593,1000,575.133201
827.656019,1000,576.475938
946.819157,1000,577.799505
878.043954,1000,579.125692
