#{"t_start": 1521350564.9634275, "env_id": "Humanoid-v2"}
r,l,t
110.15221,24,47.176102
224.425453,49,47.235222
177.474101,38,47.280798
170.741381,34,47.321536
126.302616,29,47.356444
208.354118,43,47.640463
167.717223,35,47.682698
370.826842,70,47.768904
160.697706,33,47.80867
189.218763,40,47.856593
278.282013,54,47.92283
215.112055,43,47.974371
191.334766,42,48.025266
299.932258,69,48.108003
281.155433,56,48.175696
286.751664,57,48.244642
167.267403,36,48.28748
188.204189,39,48.333792
142.775819,29,48.367249
236.982646,49,48.426664
173.802731,36,48.471786
222.885869,46,48.52515
373.984963,80,48.624007
170.943989,36,48.668085
285.64455,60,48.74085
356.729894,74,48.832348
229.185883,46,49.1512
282.829988,62,49.227725
310.561244,69,49.31241
165.980475,34,49.352508
250.731085,49,49.412987
95.745276,21,49.437375
139.198348,29,49.471735
140.528065,29,49.507289
207.868356,42,49.558468
242.029951,54,49.624383
155.17022,35,49.666152
196.252268,41,49.714818
150.493809,34,49.754876
246.741773,54,49.820953
157.6154,33,49.860648
213.057124,45,49.915426
100.673097,21,49.939904
196.046824,43,49.992213
222.956904,44,50.045023
85.565256,18,50.065491
276.90804,56,50.132345
211.508281,44,50.184648
150.465908,30,50.220083
227.372677,46,50.275542
202.449011,43,50.326957
191.317566,39,50.609266
108.924696,23,50.636233
81.257555,17,50.655741
302.050346,60,50.729275
175.565039,42,50.780161
244.705004,53,50.84409
186.675192,39,50.890717
191.405567,45,50.945383
156.899241,31,50.982059
95.560161,20,51.005807
225.569879,50,51.065556
225.200067,56,51.133135
255.110283,52,51.195879
149.575266,35,51.237636
99.209831,21,51.26187
149.861072,32,51.299023
189.193933,38,51.343413
128.672684,27,51.375983
84.530712,19,51.397973
98.668201,21,51.422275
172.754587,35,51.463311
130.951356,30,51.498492
111.73306,23,51.525957
128.424107,27,51.557554
228.387675,48,51.61747
100.28151,23,51.644793
276.350177,55,51.712648
158.931917,34,51.752805
194.761972,43,51.803343
304.795852,66,52.114906
235.611173,49,52.173363
222.478964,51,52.235667
163.517726,36,52.27834
138.859482,30,52.315339
431.57617,96,52.432652
254.817418,59,52.504048
199.787461,46,52.558385
272.180788,58,52.628477
163.537304,33,52.669326
307.123475,66,52.751879
149.825499,33,52.790716
167.91982,36,52.832766
361.187004,81,52.930158
227.54399,44,52.983743
216.758054,46,53.038045
169.270451,34,53.077458
238.459147,49,53.135908
151.117712,32,53.173591
313.057151,68,53.256062
86.930852,18,53.27696
243.093084,50,53.598436
230.811635,50,53.658889
305.606812,67,53.73811
419.704699,94,53.85232
180.842569,38,53.896996
225.368234,51,53.958864
181.59219,41,54.008018
385.570826,79,54.106649
177.515691,40,54.153892
241.551071,49,54.212797
270.964503,53,54.276243
252.838407,56,54.343162
109.147506,24,54.370865
241.306255,49,54.429585
339.050824,75,54.521522
240.96129,49,54.580381
199.019449,45,54.635194
178.618391,39,54.680881
240.158193,56,54.749298
307.350291,60,55.052509
111.16583,23,55.078616
114.93316,26,55.109847
184.252614,40,55.157639
181.498294,42,55.20887
187.915487,41,55.258693
257.061252,56,55.326392
236.260604,49,55.38617
271.411549,60,55.457626
324.36623,64,55.537105
375.181942,84,55.641283
225.000296,46,55.696164
284.271178,64,55.773632
209.223647,47,55.830452
323.738201,62,55.90502
137.093388,30,55.940432
211.275383,46,55.995511
230.202109,50,56.055442
173.287786,40,56.102449
168.777865,37,56.146399
309.319454,61,56.21961
153.907494,33,56.491213
223.611683,48,56.548689
251.66494,56,56.616152
92.048272,19,56.637931
221.330738,45,56.691664
318.084482,70,56.777016
159.812586,35,56.819657
284.748734,61,56.893815
305.933549,61,56.967725
197.528162,39,57.015108
282.519477,56,57.082503
89.789557,19,57.104834
195.296673,44,57.157558
111.157793,25,57.186962
273.633363,59,57.256795
238.412244,52,57.31941
152.296804,32,57.357138
181.064341,38,57.402062
168.516528,39,57.447557
173.894342,35,57.488688
310.409479,69,57.5734
299.56541,62,57.649395
151.750574,35,57.692228
151.125546,31,57.993
312.386551,62,58.067852
421.527793,89,58.175042
293.16245,67,58.256349
105.449421,22,58.28166
308.480966,70,58.367101
229.668923,47,58.424209
206.606213,42,58.473705
103.952073,22,58.499138
184.634721,41,58.548163
180.538291,36,58.59059
213.414623,46,58.645722
189.690317,41,58.6945
277.457789,63,58.772926
303.47674,67,58.854731
465.915108,94,58.970341
90.608717,19,58.992542
318.153139,62,59.069121
199.38616,42,59.119826
277.274392,59,59.190888
223.483505,44,59.480414
281.667263,63,59.557896
212.213664,45,59.611936
229.836949,53,59.675835
225.14908,48,59.733236
167.048463,39,59.780058
197.990148,40,59.826796
246.354777,54,59.890104
97.606175,22,59.915758
302.345766,62,59.98938
279.815759,54,60.054303
366.187463,81,60.152081
283.920486,61,60.225336
162.588037,37,60.268756
156.913064,34,60.3097
235.694473,52,60.372666
201.996361,45,60.427209
200.844066,42,60.47716
250.346909,54,60.541308
166.646857,37,60.585737
427.945659,92,60.93516
141.192757,30,60.969989
217.295499,46,61.024947
294.807624,58,61.094746
370.201128,77,61.188244
374.93028,76,61.28062
141.456822,29,61.315361
218.467105,45,61.369337
176.983493,38,61.414824
160.087765,32,61.452185
248.686608,55,61.520509
211.562416,48,61.577849
243.510378,49,61.636395
103.094168,21,61.660992
169.984264,35,61.702444
372.378697,76,61.795184
208.128125,45,61.849761
189.450211,39,61.896648
330.32952,67,61.977932
229.127894,46,62.033555
272.641021,54,62.098157
140.246788,33,62.137732
240.307108,52,62.464226
187.581207,43,62.514381
223.340247,49,62.57322
250.778461,50,62.633912
96.501129,21,62.658953
199.956493,43,62.716816
205.915408,43,62.789755
418.729686,81,62.89853
273.944753,55,62.975754
208.084395,48,63.034404
260.054829,53,63.098927
203.756928,47,63.1562
195.588229,39,63.20352
310.027363,61,63.27638
199.655242,44,63.328928
338.064222,64,63.407211
154.121844,34,63.44808
237.131878,56,63.516349
